Content,Rating
"The room was great but once you leave the room, it becomes average: - To get a drink in the lobby bar takes an eternity. - The ordered eggs at breakfast arrived with a considerable delay and were cold. - The beverage service at the pool was also extremely long. - No free internet in the room. When questioning this at checkout, we were told that it was allegedly free. - Although it did not matter in the end, the staff told us to wait in a wrong area for the shuttle bus.  On the upside, the spa was wonderful.",30
"The hotel rooms are spacious and comfortable, but there are nearby is still under construction , it is affecting environment , then breakfast in general, do not eat it anyway. Room not provided free wifi only in lobby if has this service in room be better.",30
"I have booked this hotel & arrived on 22 Dec 2013 at 2:30pm. The receptionist told me to come back after 3pm & the room should be ready & my luggage will be directly put in my room. However, when I came back at 3:30pm. The receptionist told me that the room was still not yet ready & would change another room to me. Also I needed to wait for another 15min for the luggage. Though I finally got another room after spending some time negotiating with the receptionist, this was totally unacceptable for such a 5-star hotel.  Once the hotel promised the customer, she should tried her best to make it done!",30
"I surprised my husband with a weekend get-away in Macao and decided to stay at Conrad Macao since I'm a Hilton Gold member.  The lobby was impressive but that's where the Conrad experience abruptly ended.  The lifts to the rooms were not located in the lobby but rather off to the side, near the mall and not particularly obvious.  There was a ""bouncer"" to make sure you had key cards before you  could enter the lift lobby and his steely glare made me feel more like a criminal rather than a welcomed guest. The decor of the common corridors and rooms were surprisingly sub-par to what I'm used to seeing at Conrad properties.  The carpet and wall-paper leading to our room had clashing patterns and literally made my husband feel seasick walking down to our room. Even though we were…",30
"The location is 8mins drive from airport, quite accessible to other casinos & shopping area (COD, sands cotai central, venetian & four seasons) in cotai strip. Nice clean room with FOC toy bear, candys & duckie, comfort bed but no free wifi while lobby area is free wifi.",30
"My experience does not support Conrad Macao Cotai Central being rated #1 of 82 hotel by Tripadvisors.  I was misled this time and regret making the wrong decision.   Conrad Macao Cotai shares the same Sands Cotai Central Complex with Sheraton and Holiday Inn.  The rates of the other two are lower.  So why pay more to stay in Conrad and use the same casinos, restaurants, and other facilities of the same complex, which as a whole is already showing age.  My wife and I booked online and paid Can$685 to stay 2 nights in Conrad, for a room with city view and a king size bed with breakfast included.  We are certainly not pleased to have to pay extra for Wi-Fi.    Now we are kicking ourselves for not choosing Galaxy Hotel which for around the same price would give us a suite of much…",30
"Lovely staff, good location, beautiful room, nice breakfast from in-room dining. But a charge for wifi?! Come on Conrad, catch up. We enjoyed our stay and it's good to be next to city of dreams, hard rock and Venetian. But the lack of wifi will probably mean we go elsewhere next time, in this day and age, and in that calibre of hotel, wifi should be a given. Hope Conrad sort it out soon.",30
"My wife and me stayed one night in the Konrad on 24/25 Oct. It was actually a birthday present flying down from Beijing to see the ""House of Dancing Water"". The overall design is very beautiful and high-end, no doubt. What is truly confusing for first time customers is the overall layout of the place as all is very unconnected - the lobby, the check-in, the elevator and the breakfast buffet restaurant. We didn't like it at all. What bothered us a lot during breakfast was the constant breeze of cold AC air - we changed our table twice, to no avail. They had made sure that airflow will cover the last corner. The breakfast room has no ambience, and feels like a big high-ceiling casino dining room. My major complaint is a tiny little matter that - as you will see - can have huge…",30
"Booked two adjoining rooms on 4th floor.  Unfortunately, it was directly facing another hotel (sheraton?) which had continuous (very loud) music till nearly 2am during both days of my stay.  Music was so loud you could actually hear every word of the songs.  Extremely unhelpful when trying to get young children to settle down.  Furthermore, on the dat i was checking out the flush on the toilet decided to breakdown resulting in overflooding of the bathroom.  Bad to worse!  Complained on check-out, Supervisor provided with name card so next time he will ensure i get a better room.  However, it is extremely unlikely that I will be returning to the Conrad.... ",30
"When I check in from the port. It was raining, I was carrying a large suitcase . Female staff she wore the uniform ( the hotel joint two other and Conrd). I said when I check in to the Conrd hotel . And help me to carry the luggage. However, she refused to have said no, to my request. Male staff who was also nearby did not help at all. And if I know that the shuttle bus is (to carry a human) service minimum, reject any further. I would have selected another transfers. It was a response that I do not think the hotel service.",30
"We stayed one night at the Conrad as a wrap up to a great Hong Kong trip.   Our stay in Macau began by catching the complimentary shuttle to the hotel, where the driver was asleep at the wheel and didn't get out to help anyone with putting their luggage under the bus.  When we got to the hotel, the lobby was lack-luster and having stayed at a wonderful (and slightly cheaper 5star hotel) in Hong Kong I was a bit disappointed.  The staff were not as attentive as in Hong Kong with us having to ask for our bags to be sent up to the room ( I just assumed this was normal practise in a 5 start hotel).  Our booking was for a ""pool view"" room which ended up being a ""building view"" as our room looked directly into a neighbouring hotel with zero view of anything but windows.  The room is…",30
"I was very happy with my previous stay when they first open this property in Macau in 2012. My whole family loved the Conrad executive lounge at the top floor. Quiet and spacious (the largest of all Hilton executive lounges I have ever visited), beautifully appointed and excellent (close to over) service and needless to say, the display and selection of food and beverage items! But one year later, on our 2nd visit to this property, the lounge at the top floor was gone. Instead they ""relocated"" the executive lounge to the noisy lobby bar - right in the middle of all hotel and casino traffic. What a major disappointment and downgrade. On my complaint, the management was apologetic and all. Yet, there is no more reason for us to come back to this hotel in the future.",30
"Everything is fine and good, the breakfast was very good, and the swimming pool was clean and tidy. But no free wifi in room was out of my expectation and please prepare drinks for yourself in room since the drinks is room are extremely expensive.",30
"If size is the only thing matters, then Conrad is the place for you. It was the biggest suite I ever had for the rate I paid. Everything was big, even the toilet nook; it’s bigger than the bathroom of some hotels. As a matter of fact, it had two, one in the master bathroom and the other by the foyer. Service was great too; the staff was friendly and efficient. So why was I not exactly satisfied?  Here is one reason, as soon as I walked into the room and looked out to the pool area below and the cityscape beyond, I was stunned by the streaks of grimes on the windowpane that dimmed my view. When I mentioned it to a receptionist at the front desk, she smiled as if she had heard it before, jotted something down, but the dirt remained for the three days I was there.  Another surprise…",30
"Maybe it is new but the service standard is simply inferior to most 5 star hotels.  The exception was the concierge manager. The room is clean but I would not consider it big for hotel standard in Macau. The pools that I viewed from my window look rather small for such a hotel.  Design of the lobby is not so appealing to me as well.  The shopping mall at Sands Cotai Central is not as good as the Venetian mall but hopefully when the connecting bridge is fully completed, it would be more convenient for the hotel guests to shop at Venetian mall. Overall, I am quite disappointed.",30
"Room 1314  Not sure where to start as improvement is needed.  Please note that my stay was in July 2012 so improvements may have been made since then.   I was really looking forward to staying here as I have fond memories of my stays in other Conrad facilities. In my mind, the Conrad brand is considered a “fancy schmancy” five star hotel. If you read my other reviews, you will see that I range from guesthouses to Super 8 to Shangri La’s. I really do adjust my expectations accordingly based on the hotel/motel type and cost.  The room itself was beautifully decorated but had a strong sewer smell.  Great seating areas with a sectional sofa, nice comfortable bed, separate tub and shower, multiple coffee and tea choices.  Incredible bathrobes. Very cute Conrad duck (clear with dice…",30
"My family (2 adults with 1 kid) stayed at the Conrad Hotel for 2 nights in the 2nd week of August.  The hotel is new and clean with great bedding.  Most of the staff are very nice with a smiling face.  However, as a resort, the swimming pool is too small.  It will definitely discourage guests to swim in such a pool.  Our room is on the 26th floor and we experienced regular noise, some vibrating sound like aircraft?? all through the day & night.  We don't know the source of such noise but it has inevitably affected the sleeping quality which counts too much for a good hotel.",30
"We've stayed in the property for 2 nights last week,  booked a King Club Suite. The property is very new since it is only opened for 3 months. We've been staying in the Suite in Four Seasons, MO and Grand Hyatt in Macau in the past 3 years and sorry to say, it is really not up to standard! The room is ok, as a suite in the Cotai, it is small, The suite in FS is mush bigger and with much amenities in the room. You just won't expect you need to ask for a DVD when you stayed at the club suite which I will think it is something very basic! But you need to call them to ask for a DVD, then they told you we have to wait since it may not be available (Can you imagine you need to share this machine with the guests from both Holiday Inn and Conrad!). Then what till the DVD arrived, it…",30
