Content,Rating
"Despite the facilities of this hotel are very pleasant and luxurious, but the front desk staff (multiple) were very IMPOLITE and UNPROFESSIONAL in customer services.   Our group checked in for two rooms at around 12:45pm, and was told our rooms would have been ready by 2pm. So we decided to take some rest and wait at the lobby to pick up our room key at 2pm.   At 2pm, it turned out neither of our room were ready, and when we asked follow-up question, the staff (multiple) started to make up excuse on why our rooms were not ready, such as housing keeping supervisor had not checked the room, room was not tied up, IT system was not working etc. etc. etc. Our group started to get frustrated on their nonsense, because all other check-in customers went up to their room smoothly at the…",20
"I had a terrible experience during my short stay.  On my first night, the hotel had a power blackout that lasted for about 3 hours - from 11 pm to 1 am.  There was no explanation on what had happened.  The next day, there was even no apology letter to the guests.  On my second night, there was a short power blackout again.  When I got to my room at around 10:30 pm, there was no TV service. This lasted until early in the morning. So, on the third day, I checked out leaving Conrad unsatisfied with the experience I had.",10
"I stayed in Conrad Macau in April 2015. Nothing fantastic about the hotel but since it was a business trip, I did not really bother too much.  Upon check-out, I paid the bills as per what normal decent guest would have. Once back home, I settled by credit card accordingly as well.  To my shock and surprised, about a month later, I received another charge on my credit card from Conrad Macau for the SAME amount which I have already paid a month ago.  I contacted the hotel and they confirmed that it was a double charge and they will refund. I then reminded the hotel that they need to take note of the currency exchange rate, which Ken Xu promptly responded that he will take care of it and ensure there is no inconvenience to me.  What happened next was, the hotel did a refund without…",10
"Would not stay here again. Firstly, I just wanted to say that the Executive lounge and its staff are fabulous, and that aspect I will certainly recommend. However what marred my stay was the following 1. Hot water not working in the shower this morning. 2. The sound on the television in the bedroom kept going off every 5 mins or so. You had to turn the tv on and off to get it to put the sound back on. 3. Last night I was having a Skype conference for work in my room. There was some type of concert/outdoor entertainment occurring which made it hard to hear. I rang down to reception to ask what it was and what time it would be finishing. I was very rudely told we cannot control outside noise. I wasn't asking for anyone to do something, I just wanted information. The staff member…",10
I went to this hotel for my honeymoon but my room was dirty with a big stain on the headboard when I walked in. They didn't even bother to switch the room for us so totally disappointed. I would not recommend this hotel to any traveler.,10
"I stayed at the Conrad Macao for two nights with my wife as a part of a group trip with 12 other friends.  I had also considered the Venetian, Galaxy, Four Seasons, and Sheraton. However, upon checking out available rooms and prices, I proposed to the group that we stay at the Conrad Macao Cotai Central. I regretted this upon check-in.  My friend, who is a HHonors Platinum member helped us book (I am just a Blue level, normally preferring to stay at Marriott and InterContinental).  SERVICE  Normally, I include service as a part of my review of the Hotel and the Room. However, this time, the service at this hotel was so disappointing, I must address this from the start.  Coming from Hong Kong, we were greeted at the Cotai ferry pier by a hotel representative. As 6 of us were…",20
"This hotel made an unauthorised charge for no-show on a booking that was cancelled two days before arrival with Hilton Worldwide Reservations (with confirmation number). The hotel claimed they did not receive the cancellation notification from reservations, none of this should be a guests' issue.   The lack of thought to even check whether the reservation had been booked before charging a credit card is careless. The fact that my credit card was charged without any notice from Conrad Macau by email or letter is questionable business practice.    As a Gold Member of Hilton Honors I was extremely uncomfortable with this whole experience and this Hilton property needs to get its act together.  Booking Reference: 3121131924 Cancellation number: 1569940157",10
"I never had met the worst treatment by the Conrad Macau Hotel receptionist "" Shaylee"" before. I always go travel and have written serval positive reviews. I hesitated for some days to decide writing this review. Firstly, I had made a reservation for Conrad Macau Hotel three months ago before stayed on 31/1/2014 to 2/2/2014 for 3 days.  When I checked in, I needed spending some time for negotiating with the receptionist ""Shaylee"" for insisting asked to write my husband's name. In booking list I mentioned two people to stay. But, from Shaylee's attitude made me felt more like a criminal rather than a welcome guest. Secondly, we still spending time to negotiate for the complimentary preferential (see photo). Thirdly, we got into the room (3801), when we saw the window view was…",20
"We stayed at the Conrad Macau on the 20 Dec 2013 for 1 night and we were very disappointed of this ""5 star"" hotel.  Firstly, there was no free wifi inside the room, I found it ridiculous in this day and age. Secondly, there was no electrical outlet in the bathroom, so we had to blow dry our hair in the corridor of the room by using their not so hot hairdryer. (It probably took me 20 min for my medium-long hair). Thirdly, we found hair in both of our plates during breakfast and we were having a different dishes.  Lastly, when we checked out on the 21 Dec 2013.  I found out that I left all my cosmetics inside the hotel when I got home (Hong Kong). I called the hotel right away and they said they found it and will ask the Lost & Found department to contact me.  No one contacted me…",10
"Stay at Conrad Macau 14th to 17th November. Paid approximately $550~600 SGD for a Night, stayed here for a total of 3 nights. Given the Price I've paid as a Starwood Preferred member, SADLY enough, wifi and breakfast was not included. Wifi Usage has a separate charge. To my astonishment, Conrad Macau pre-charged me in case of damages, almost 300 Singapore Dollars. Conrad Macao is the First ever hotel that I ever know of, who would pre charge customers for damages or whatever reason they have. Room is big and spacious, bed is comfortable. Toilet is considerably SMALL compared to Sheraton and Venetian Macao. Conrad Toilet Bowl Flushing System is the worst I've had encountered in a 5 star hotel. I had to CALL for room service to request for make up room. Shuttle Bus to airport only…",20
"We recently stayed at the Conrad Macau and although there were positives to our stay, we found it to be, overall, a very disappointing trip. Let me start with the good things about the hotel:  -The rooms are stunning. We were in a standard kind-sized room and it was very, very spacious and beautifully appointed. We were pleasantly surprised by the size of the room and bathroom. My daughter especially loved the giant tub! -The pool area was beautiful and despite the cruddy weather we really enjoyed our time down there. Two of the pools were heated and swimming was fine in spite of the cold. The hot tub also looked really nice, but I did not go in. -The mall that it is attached to is quite nice, however the selection of western restaurants in very limited. We often ate at the…",10
"My experience with Conrad Macao started about 2 months ago when I decided to take my family to a trip to Macau for 3 days. I booked 2 rooms with city view, and right after my booking, I emailed the hotel and requested to be put on the higher floors with better view and two rooms on the same floor, next to each other... a connecting room if possible and of course, it never hurts to ask for an upgrade.   Everything seemed okay and I even got an email from the staff I originally exchanged email with a few days before my check-in. Upon arrival, as my sister checked in an hour earlier than me, I had to separately check-in even under the same booking which is understandable. Of course, being Easter Holiday, I did not expect to have any upgrade which is totally fine. When I checked in,…",20
"I am a frequent traveller and stayed at the Conrad Macao in July 2012. My experience was less than satisfactory. We checked-in at the Club Floor and were met by a snobbish Duty Manager - Nicole Chen. She was rude, moody, not friendly at all and with limited vocabulary. Considering the money we spent on food, drinks and accommodation, we expected a reasonable level of service. My husband and I wondered why Conrad Macao hires someone who is so inexperienced and with such poor manner. We certainly won't be returning to this hotel again. No thanks.",10
"We thought that the Conrad Hotel was a luxurious 5-star hotel in Macau but to our surprise, the hotel facility/service was below that standard. First of all, we found that the toilet in our Club Suite was blocked up on 2 occasions during our 2 night stay & had to call the guest service twice to get their plumber to unblock the toilet.  Secondly, the food variety available in the Club Lounge was limited. We intended to take some hot dishes (e.g. the buns & dumplings) which was supposed to be available in the afternoon tea but having waited for an hour, we only saw the waiters taking trays of food in from the kitchen & then abruptly taking them back to the kitchen since all of them were still cold (it was already 4:50 pm by that time).  Tired of waiting further, we just took a…",20
"I had specifically requested to stay at this hotel after reading the great reviews online. However, during my stay with them a couple of weeks back for a business trip, I was utterly disappointed with the level of service quality at the Conrad. Quality of service was scattered all over the place, with the clear lack of sense of efficiency and direction. Not only that, the layout of the entire place doesn't even feel like I was staying in a proclaimed 5 star hotel. Basically did not feel the unique sense of belonging and the satisfaction of being pampered upon. Honestly had expected better service. On top of that, the main triggering factor was that I had specifically requested for a high level city view. Instead I was given a low rise floor that reeked of smoke with a…",10
"The hotel is new and is part of a complex that includes the Holiday Inn and the Sheraton Hotel.  The Conard claims to be a 5-star hotel and in many respects this is true.  Staff are ultra attentive, the room was large and well equipped, and the pool area, spa and gym were of equal quality.  However, except for the quality of the staff, nothing was really outstanding, just the usual acceptable 5-star quality.  What is really off putting with the Conard is that everything else is missing that one usually associates with a 5-star hotel.   By this I mean restaurants, fine dining, a decent bar.  The Conard is in effect located in a Casino and a rather large Shopping Mall.  The hotel lobby is separate from the Casino and Shopping Mall but that is about all. What passes for a bar is…",20
"I just spent a night in this new hotel in Cotai Strip and we are most disappointed with the poor, non-existent service of this hotel.  1. When we were lining up for taxi, we were being pushed in by another mandarin speaking tourist.  My husband told him to line up like everybody else but was shouted at and me, being a pregnant wife, felt threatened and looked to the usher at the taxi stand but he just looked on and did not attempt to mediate the situation.  We find this unacceptable as we feel it would be the usher's job not only to stand there (he did not even open the taxi doors for the guests) but really to attend to the line and make sure the passengers can be safely escorted off the hotel property.  2. We requested for a non-smoking room on a non-smoking floor.  However,…",10
