Content,Rating
"I stayed for 5 nights here from 9-14 August.  I've stayed at various Grand Hyatt hotels previously, so had hope for similar quality service.  How wrong i was.  On the second day after i'd checked in, i'd returned to my room in the late afternoon at about 5pm and the room was still not made up.  Bear in mind i did not leave any ""do not disturb"" sign at the door.     So i dialled ""0"" on the phone and reached the front desk.  Imagine my shock when i was informed that my room was not made up for ""environmental"" reason.  I asked if that was the case, why was there not even a signage in the room saying that.  Or is the hotel using ""climate change/environmental"" reason as a convenient excuse not to  make up the room.  Come on, i can understand perfectly the importance of saving the…",20
"Stayed for 3 nights. 1. The room paid and occupied by 3pax, unfortunately the amenities only for 2pax. 2. Complaint that shower room water won't drain, maintenance checked but can't resolve & the housekeeping just use the squeegee to remove the water.  3. The interesting part was the housekeeping tidy the entire room except the bathroom. The reason gave by the maid was need to rush the check-out room due to high demand by front office, so they left behind in-house guest room. 4. No turndown service.",20
"Weirdly enough, I wrote a review back in January and it has mysteriously disappeared so this is a re-write.  Check in was very slow, the staff checking us in also spoke quietly on his radio when reporting the condition of the room I would be staying in, this was suspicious and later when arriving in the room I connected the dots. The air conditioning didn't work and the room was like a sauna. It was evident that the reception staff knew this was the case, hence why he spoke quietly on the walkie-talkie to the cleaning staff, but decided to place us in the room anyway. Naturally I requested a room change due to the unacceptable sauna-like conditions of the room - only for the staff to come up to the room 45 minutes later to fulfil the request. We were then moved to a fountain…",20
"Terrible experience , old rooms , service poor , price high compare to quality  The only good things is the Club Lounge Manager which is very good , all the rest forget it   The Taxi waiting time at the Hotel is over 30 min sometimes and they are not organized at all .  Overall i won't suggest !!!!",20
"Very disappointed with Grand Hyatt at this property.  the hardware was outdated, the room design was in 90s' style.  The room's setup, decor, and facility were not quite up to today's standard. example, there was not usb charging socket in room, and the hotel was nice enough to offer adapter for it, yet, when you plugged the usb charging cable in, it failed to fit into the socket on wall.  we needed to make it charging at one of the sockets near the ground for it.  failure! upgrade of wall sockets should not cost much but the enhancement offered convenient for guests.  check in experience was extremely bad, we reserved for a non-smoking single bed room but was told it was unavailable, we were forced to take either a smoking room or twin bed room.  Later we were told it was due…",20
"There was smoke smell in the room despite it being non smoking room.  There was also a large mosquito flying around in the room after we checked in.  We ordered room service dessert and waited almost an hour and it did not arrive.  When we called again, they did not apologize at all and in the end we cancelled it, as it was already past midnight at that point.  There was also ton of orange mold chunky substance on one of the boxes next to the sink which is disgusting.  Lastly, we arranged check out at 12, and they already called and rushed us at 1145.  Overall the service and room is not up to standard.",20
"Cam here for my first wedding anniversary for a quick break from Hong Kong after what seemed to be a decent deal for a night away ... bad idea.  Got to the hotel, they put us in a suite on the 15th that was non smoking but stank like smoke nonetheless...they told us to wait in the room for someone to redirect us.  We waited almost half an hour and almost missed our show in studio city.  I had to call them to remind them to help us!  Then they moved us to another room in the 12th floor same problem and it was a non smoking floor !!!!!!     Was too tired after the show to move again so I called the front desk and spoke to an assistant manager to simply let them know that this was unacceptable for a five star hotel; the manager offered to give me an air purifier (not sure how that…",10
"I visit Macau once a year for a family holiday. Compared to my previous stays in JW Marriot, Venetian etc etc This is the worst hotel stay ever! Late check out was none and you can see there was no effort to even arrange it! We even received a call to rush us to check out at 11am even though they told us we can delayed to 12pm! Which shows that whatever said on the day of check in was not important. Regretted staying there as we had booked 3 rooms and was not possible to put us on the same level and this is the first time it has happened! Anyway lots to rant! will never be back here!",10
"First things I didn’t like it was on the check in. I red a lot of hotel’s reviews when receptionists offering upgrade the room for free, and in my experience in the past was many times the same . But this time it was not free , I pay extra just because it was little bit earlier check in time and offered suit was available. Another things which made the night of my staying hard it was  finished exactly in this days a medicine for headache which usually provide concierge service. On that moment my wife’s headache   was really strong. Concierge initially offered to me go to pharmacy by my self , but I didn’t, after arguing that it is their responsibility keep their stuff replenished 24 hours they send somebody for buying medicine. It took a time off course, but my wife continued…",10
"This review is based on a one night stay in a King Deluxe Room.  The Grand Hyatt is part of the City of Dreams development featuring multiple hotels (including the impressive Morpheus designed by late Zaha Hadid) and a nicely designed luxury shopping mall, and is in walking distance to the Venetian (and the Cotai Arena).   We selected the hotel partly due to the fact that is not a thematic or overly plush hotel with outrageous interiors that are unfortunately common in Macau but rather features a contemporary decor. While well-maintained, the interior is somewhat bland, generic and in need of an update. It definitely does not do justice to it's official 5-star rating and is more reminiscent of a 4-star, upper mid-range hotel. There's simply nothing luxurious about the property. …",20
"Grand Hyatts around the world are best known for its elegant luxury but unfortunately the Grand Hyatt Macau is not one of them.  I took a Grand Deluxe Suite, which was the second suite I had taken at the GH within a month – the previous one being a Grand Suite King - so I would write this review based on the Grand Deluxe Suite.  The Grand Deluxe suite had a grand sounding name but at about 700 sq.ft. it was one of the smaller “suites” I have stayed in. I could accept that - the GH HK has suites of 650 sq.ft. as well. But in terms of amenities it certainly did not live up to the name “grand”.  Check in was disappointing. It was a large hotel - officially with 791 rooms & suites -  and in early July on a weekday before the school holidays I somehow find it difficult to believe…",20
"I have been stay so many Hyatt brand in different city, Macau one was not the one I prefer, the stuff service was ok, but the room conditions was not that good. Like The aircon was very hot even though I make it very low temperature. I hope it can make it better and looking forward to you see next time .",20
"I always favour Hyatt as a Hotel brand but will definitely have a second thought after our poor experience with Grand Hyatt Macau.   I have stayed with the hotel for one night with my husband have a relaxing evening. However, this turned out to be a total disaster!   Everything was fine when we first arrived. The main issue was with the lobby reception - Instead of a warm welcome, I encountered a very bad attitude staff Danielle who was terribly rude. She could not find our room (or name) in their system and since, have dealt the issue with extreme bad manner! I have then asked to deal with his management and obviously it turned out to be a mistake from their end! Even then, I did not receive any apology from Danielle!  Next morning at the lobby was again disappointing. There…",10
" The only thing within walking distance from the hotel is the Venetian. There's not as much to do in Taipa as compared to Macau.  Arrival experince was luckwarm, staff dont make eye contact, and are always busy in giving the reason why things cant be done rather than giving option... its sad.... room was non-smoking but often a strong smoke smell would come into our room. When I walked into the hallway there wasn't any smoke smell. I dont think i will ever visit again ..",10
"Being a frequent guest with Grand Hayaat, Shatin, Hong Kong, it came as a shocking disappointment when I decided to stay with Grand Hayaat macau. The reception area is unimpressive and the check in was as pleasant as checking in the railway station. The room was drab, ill equipped, with the worst view that macau can offer. The in room dining took the cake for being the worst I had the pleasure of experiencing in many years.   I simply don't understand why or how Hayaat group decided to have one of their worst establishments of all places in Macau, a place full of wonderful world class hotels. Oh.by the way the only restaurant that is available through out the day is a lobby lounge restaurant. Simply pathetic.  Sorry to be so blunt . Go to Macau please stay away from Hayaat.",10
"We stayed at a Grand Deluxe Suite on 10/F, the view is sucks, we are just right above all pumps/pipes of the opposite building. The condition of the room is unacceptable. Carpet in living room has large stains, it looks unpleasant and uncomfortable. The four leather chairs are all rough and cracked. These are the first time I experienced in such a 5-star hotel. Apart from the room itself, I checked in at 1pm and the counter staff expressed that my room will be available at around 3pm and asked if I want my luggage to be put at Concierge or sent to my room, I then answered ""my room please"". I then checked in with my family right before 4pm, however our luggage was not in the room. I need to call and ask the hotel to send me my luggage as soon as possible as my babies need to…",20
"Overall the food is nice here, but this experience reminded me why I seldom come to have afternoon tea. SERVICE!!! While we raising up our hands for more than 10s, i thought the server saw us already, but actually they are still talking with other. When we have finished our dishes and drinks, they just collected the empty plates while leaving the empty cups on the table, didn't ask if we still need any food or drinks or even just need water or not. They waiting till we asking them for water. Later, I raising up my hands for the menu again, they keep on talking to each, I'm really wondering why need so much talking in order to just give me a menu??? then I knew that they are wondering we want the bill or menu, isn't it more efficient to approach the guest for what they really…",10
"I was attached by the beautiful grand haytt mooncake boxes and made the reservation in early August. Total purchased two boxes ( A blue one with the dragonfly and the purple one). I did ask for the detail about the mooncake decoration, but the staff didn't mention there will be a difference between the sample and the actual products. Unfortunatly, when i collected my two mooncake boxes, i was so disappointed by the outlook and mooncake quality. The actual mooncake boxes turn out to be unexpected and looks like broken, such as the butterfly and dragonfly were not stick properly with matching with the decoration (The staff have never mention about the butterfly and dragonfly were not going to stick on the box.) Seriously, if i have known this before i made the purchase, i will not…",10
"For the celebration of our anniversary, my partner and I booked a stay at the Grand Hyatt Macau for 2 nights. Days before our arrival, I sent the hotel an email regarding our arrival time and our purpose of stay. Coming from Hong Kong, I told them we might arrive few hours earlier than their standard check-in time which is 3pm hoping they could prepare a room and check us in earlier than usual. Unfortunately, upon arrival around 12noon, according to the Front Desk staff, no room is ready yet which, of course, we understand since 3pm is the standard checkin time. So, we decided to walk around and have lunch first. The best thing about this hotel if not only the good thing about is its facilities. The lobby is breath-taking, the architecture is one of a kind and the interior is…",20
"The Grand Hyatt Macau is actually located in Taipa which is a separate island from Macau. The only thing within walking distance from the hotel is the Venetian. There's not as much to do in Taipa as compared to Macau. The hotel is located right next to the Macau airport. We could hear planes take off from our room. Our room was non-smoking but often a strong smoke smell would come into our room. When I walked into the hallway there wasn't any smoke smell.  There are free shuttles to Macau, but we mostly took taxis.  The service at the Grand Hyatt was hit or miss. I had excellent service from the concierge, who helped us make dinner reservations and provided great recommendations. The attendant at the taxi stand actually told us to get our own taxi when we approached. The taxi…",10
"I stay in this hotel in 24/8 for one night with my family and stay in the Premier Suite.  This lounge service is so disappointed to me.   I went to have the breakfast at the 6:30 am, at that time all dish have not yet prepare. I have to wait around 15-30 minutes to make the lounge breakfast well prepare.    When I have breakfast in the lounge, I order 2 set of  over easy egg dish. The chef know my order of 2 set. However he only provide 1 set of dish. When I ask for the other dish, he so rude to answers me I haven't order 2 set of dish.  Also, when I have the evening cocktail time, the others chef service is so bad. I order a Hamburger from the open kitchen and tell the lady chef to have 2 set of Hamburger. She tell me to wait around 10 minutes. I am waiting for 10 minutes and…",10
"Stayed there for two nights, the hotel itself is fab, clean, modern and good sized rooms, however, 99% of the staff we mat are not up to standard. We booked two rooms at the club tower, the staff at the lobby didn't ask us to go up to the 37th floor for check in, instead  we waited in the line and was told the rooms were not ready, it was 3 pm at that time. Second, 95% of the staff greet us in Mandarin. Yes we are Chinese, but do you think some people might get offence? I don't want to be rude but honestly, i am from HONG KONG, not China! We are 100% not the same, please don't put us under the same type! Thirdly, we dine at the lobby cafe on the second night, we ordered some set dinner and ask the staff what was the soup of the day, the answer I got was we have Western style…",20
"We stayed at this property in March 2011.  We were very impressed with the club lounge on the bottom floor with wonderful service and food stations.  The gym was also a highlight of this hotel in 2011.  However, they no longer exist.  They have decided to remodel this relatively new hotel and if you have visited prior to the beginning of this year you will be very disappointed with the Club Lounge and Gym.  The gym has been relocated to a back section of the Spa.  And the club lounge has been moved to where the old gym used to be, overlooking the pool area.    This is not noted anywhere on their site and when we booked our room earlier this year with Award Points it was not noted.  We also wrote directly to the hotel in July of this year to express how happy we were to be coming…",10
"I was there and held two different types of events for biz, both of time I encountered exactly the same problems, actually I had immediately feedback to the hotel, unfortunately, nothing had changed. The valet parking staffs were so arrogant and not willing to provide assistance, they even asked me to park in the public car park by myself. Maybe they were only work for the people who driving a super luxury limousine/super-roadster, futhermore they were just so slow to return my and my colleagues CHEAP JAPANESE cars.  The receptionists were rude and impolite, two of my vvip guests were so unhappy because of their innocent behavior and untrained conversation, finally, my vvip guests went to Conrad hotel and paid by themselves, I was embarrassed to them.  I complained to my account…",20
"I kept the idea to myself during our stay to avoid dampening my companion's enjoyment. But she said it anyway over lunch: ""This is not like a Grand Hyatt!""  Before the hotel visit, we were wondering whether to book for a two-night stay to make it a more restful one. We were glad we stayed for one night only.  The room (a suite) was exceedingly spacious, especially for a brief stay.   In order to sleep more properly, we had to put some extra effort into getting used to the loud-noise air-conditioning: constant fan / air-movement noise, regular cranking sounds of the air-conditioners turning on and off.  In order to have coffee, we had to wash the handle-less tea cups (only two tea-cups provided) for Chinese tea.  Grand Hyatt Macau put a lot of effort to down-manage my…",20
"Stayed for one night to see Cirque de Soleil so I wanted a top rated hotel room for me and my beautiful companion...paid $457.37 for one night. At that price I was expecting the best, and anticipated this dream room...well, I was not impressed. Room was like an abandoned hotel in the middle of Chernobyl, Russia. First I looked outside the window and all I saw was a junkyard, the living room was plain with no atmosphere, kitchen area was like a utility kitchen for staff, table and chairs were uncomfortable, no easily accessible outlets for my laptop, bedroom was plain, bathroom was like a poolside bath. People, don't waste your time at this place. They are over-rated. I stayed at the Venetian for half the price and it was full of personality. I won't go back to this place, that's…",10
"From previous pleasant  stays at the hyatt hotels around Asia we decided to stay at the grand hyatt in Macau also. it was me , my wife and 3 little kids. As we arrived the hotel their were so many people quing to check in. Lockly I have a platinum membership so we had to wait for only 15 min.  The room was ok but we expected better from the hyatt.  The most disappointing part was the dinning options. They have only 2 resturants in the hotel , one Chinese and one international which have also kids menu. The international restaurant was closed on Monday so we had no other alternative for dining with the kids. We asked the front desk staff and they recomamded to order room service. What a joke ! Staying in 5 stars hotel and need to stay in the room for dinner???  We asked for the…",20
"We stayed one night at Grand Hyatt Macau May 24, 2011.  Upon arrival the room was not available so we went to the Beijing Kitchen for lunch.  Very Good, but QUITE expensive for Chinese food..but to be expected at Grand Hyatt.  The room is laid out very differently with the tub/shower totally exposed to the bedroom.  The shades were broken to hide the shower so a repairman was called and quickly repaired the problem.  Dinner in the Mezza9 was a disaster!!  We were aked if we wanted smoking or non-smoking and were seated in non-smoking as requested.  Shortly after ordering dinner, they opened the doors to a private dining room where everyone was smoking cigars.  The smoke was intolerable!  They moved us two table toward the windows but that did not stop the smoke from ruining our…",20
"This hotel is a master of form over function. The lobby is poorly thought out with adjacent checks invisible to each other; such that the staff can not see how many people were queuing.   Tried to check in and had to wait an 30 mins in queues. There is no organised method of checking in customers on a first come first served basis. Checking in at 4pm, one hour after the check in time, and no rooms available. I had a meeting to go to and then customers to take for dinner. I tried to complain to management, however, when I finally got someone, they really could not have cared less.  Similar situation on check out, I was checking out at 7:30am, there was only one desk working. From what I was told the night before the hotel was full...so why only one desk working.  On the plus side…",20
"Long waiting for check-in (more than 15 minutes) but still acceptable as I could see how busy the lobby was.  I was told by my wife that the operator couldn't understand her English and eventually her call was transferred to Concierge. My wife just asked about the frequency of shuttle bus to the nearby pier after noon time and it's very RIDICULOUS that the operator couldn't understand!!!  I called ""0"" for operator before check-out and I spoke in CANTONESE, the operator answered me in Mandarin. I stayed in Venetian Macao 2 years ago, Wynn last year and MGM Grand last Christmas but we never encounter this kind of situation.  Our enquiries were just a piece of cake anyways!",20
