Content,Rating
"Came to attend an event, and I needed to iron my shirt.  They don't have a dedicated line to housekeeping, so I called guest services to ask for one.  No sign of it.  Called 15 minutes later to chase, and still no sign of it for another 20-25 minutes.  I finally gave up and tried to hide my wrinkled shirt under my jacket.  When I returned to my room several hours later, I did find an iron and board in the room, but it was too late.  My friend also mentioned to me that it took them 1 hour to deliver an iron to his room.  Otherwise the room was fine.  The bathroom was done in an open style, but there are two large floor-to-ceiling wooden panels that could completely close off the bathroom.  The shower and bathtub came in one glass enclosure, which was not ideal.",30
"Room is plain and comfortable as long as you don't mind the water fountain noise from Wynn.  Restaurant is a big issue, there is only one buffet and Chinese restaurant.  Buffett is always fully booked.  Breakfast only starts at 7:30.  My God...",30
"I were celebrating my boyfriend’s birthday last week in Grand Hyatt Macau and i bought the accommodation with house of dancing water water package.  Not to be bloated, the major reason i choose Macau was because I had been longing to watch the water show since I was small and heard of much good review about it. While Grand Hyatt is a hotel brand I’d like to try and it’s also quite high rated in travel websites. However, the whole Hyatt hotel and entertainment experience from City of Dream were a total disappointment.  The check in area was lack of control. Im not sure if he was security of what,but he just stood still even when people queued whenever they like and cut in line. Check in process was relatively slow even after I had done the pre check in online which they sent…",30
"We stayed at the Hyatt for 2 nights. Whilst our room was very spacious with a fountain view the atmosphere clinical and utilitarian. The service was general good, but always seemed a bit below what one would expect from a 5 start hotel. Breakfast was average both with regards to the food and service. The Western food selection was very limited and of inconsistent quality.",30
"Service at this hotel, is comparable to Grand Hyatt's at other regions.  Its very good.  From bellmen to front desk to housekeeping, restaurant (beijing kitchen)everyone made you felt welcome and were more then willing to make your stay memorable.  We were also greeted at check in by the butler, who was very helpful in giving info on the hotel, sights to see, history of the hotel and surrounding hotels, and personally escorted us to the room.  Facilities are well kept, rooms are comfortable and maintained well.  Only advice is that the bathrooms are fairly small (for suite), with bathtub/shower setup needing some improvement.  Small area to shower (next to tub) and with slippery marble type floor.  Grand Hyatt is connected to City of Dreams which I wasn't aware of.  Facilities…",30
"I trusted the Hyatt brand and have used Hyatt hotels in the past. I had been really pleased with their service in the past, hence I chose a Grand King Suite at this hotel for my friend's birthday trip in Macau.   Our experience here started with placing our baggage in storage before our check-in time. The staff at the luggage storage desk were helpful and swift. At 2:30pm we came back to check in, the process was slow. I mentioned this was for my friend's birthday so we just hoped to check in smoothly, especially as the swimming pool which we planned to visit was already closed due to a typhoon. The receptionist did not seem to acknowledge what I said, it felt strange as if she was just telling me everything she had to tell me, instead of having a two-way conversation.…",30
"I booked a suite with requested on non smoking floor area, the hotel arranged me the room i requested but somehow the smell from cigarette is there and it's everywhere even in the bed sheets and pillows and blanket. The smell got stronger overnight. not sure if it is because of the ventilation or something but if you build the non smoking floor with non smoking room.  you should have find the way to protect it from anywhere. ",30
"I booked the room for me and my 12 year old daughter with breakfast included, but at checking in I was informed that only one breakfast was included. I was surprised to hear that so I purchased another breakfast for my daughter for the next morning!   Later on I checked my reservation and very clearly said breakfast included per person. I said I will let them know at check out!   The next morning at breakfast, there was a sign at the entrance that said: “kids 6-12 years old pay 1/2 price. When we went to do the check out, I showed to your staff my reservation and details and she said: “you only listed one adult in the reservation, therefore only one breakfast is included”. I told the girl, what do you mean, it very clear that here in the confirmation of my reservation it said:…",30
"As i am not for casino in macau, i merely enjoy hotel facilities and services. GH macau is in city of dreams where the centrally located next to Wynn palace, venetian, cotai sand and mgm cotai.   The hotel restaurant has been famous of the buffet offered. We tried and the food is really good. But staff is not attentive and sincere. The Filipino manager seems not helpful with collecting dishes while he is just walking around chatting with guest. And the chef in dessert counter is playing with mobile phone - not professional and not hyatt standard, i think.  The room is spacious with a large sleeping sofa. The overall environment is so homey that lacks the sense of luxury, on the other hand you may say they are subtle and down to earth. However, the bed is so hard that is the…",30
Grand Hyatt is unusual for a Cotai Strip hotel as it has no casino no shopping area. Majestic entrance lobby with really high ceilings and tasteful interior decorations which are simple yet tasteful. A good 5 star hotel slightly away from the tourist crowds ,30
"The City of Dreams complex, which this hotel is part of, is now a bit dated compared to the other large and newer complexes in Macau.  The Grand Hyatt is the same.  The rooms need updating.  Service was fine, but not outstanding.  One cannot compare this to the other Grand Hyatts in the world.",30
First impression was good. Staff pleasant but food wise could be better in terms of breakfast and lunch as we were stuck there for 4 days eating the same food. My room was noisy could be because of the air conditioning ,30
"I have been stayed in this hotel for 2 times! The room was very spacious. The room service was excellent! Just that one time we got a high floor room and experienced noises from the ceiling/air-con. It was like a huge ""bang"" sound and loud enough to wake us up a few time while we were sleeping. But it was mid-night and we only stayed for one night, so we didn't bother to report to the front desk. ",30
"My usual experience of the Grand Hyatt chain is excellent. In this case the location and service are both great, with lots of attentive staff. The rest however was mediocre compared with that which one should expect from the Grand Hyatt. Room was ok, food a bit disappointing. Had a lovely morning jog around Cotai though.",30
Stayed in this hotel for 3 days. I can say service here is up to standard of most hyatt hotels. Everyone seemed very helpful. I remember a few of their staffs that made my stay pleasant. I definitely recommend this hotel! Thank you hyatt for the experience.   ,30
"Here for two nites for conference and team building. Upgraded to a big suite. Spacious. Comfy bed. Good toiletries. But irritating smell in the living room. I suspect there were people who smoked in the room before and the hotel tried to clear it up...anyway, strong chemical smell. Luckily it was not in the bedroom.   Breakfast average. Given the things you can do in macau hotels, grand hyatt seems below par. Shopping areas big but all the big brands and no customers.   Maintenance and customer service needs to be strengthened. Staff who checked me out did not look at me, did not say thank you but just 'he yi' -- ""ok"" in putonghua!!  Frequent customer to grand hyatt. Have to say i am surprised by the service. ",30
We got the magic show room package.  The room overlooking the airport was large and fun to be in.  The hotel is very cold and apart from some flowers in the lobby feels very cold.  No attention to detail in the room or the service and some frontline staff rather impolite.    Large pool and friendly pool staff an oasis of calm.  T  he breakfast is extensive and cappuccino a pleasure.  Great place to take your mother in law; big enough to get lost and unfriendly enough to discourage her from meeting up with you soon.,30
"The shuttle Bus which I took from the border with China does not unload the passengers by the main door of the hotel. The hotel is part of a complex of buildings. and for some reason I found myself in the lobby of another building, where no porters or helpers to be found. I asked the bus driver to take us to the main entrance but he refused and could not change the rules. So i Had to carry my own luggage for about 500 feet to the main reception. This would have been very annoying if I had more luggage, and very disturbing for  an old or disabled person. At the reception I was treated with a lot of care and consideration and was upgraded to a suite. All the staff are well trained and very courteous. The Buffet at the highest floor is very Chinese, does not provide  a good choice…",30
"Was staying in hotel for a conference. My reservation was lost and at one point I was told that it is cancelled according to the voucher I provided- not the best experience after 26 h trip to get to Macau. Luckily my colleague was already in hotel, so I had to phone her, get her room number and somehow after that I got a  room. Considering that it was Sunday night its not the best experience, the same was at check out. Couldn't get deposit back even it was my credit card as for some reason the room was still not on my name. Other then that the rooms are nice, Internet is good, make sure that you request non smoking room as sometime ago they still use to smoke in hotel and now if you get such room which used to be smoking before its still smells really bad.",30
"The food was not good - salad was not fresh and food quality had dropped a lot comparing with my stay in Feb 2015. It does not support F&B promotion program of other Grand Hyatt. All hotels of Hyatt hotels in China, Singapore, Kuala Lumpur, Bangkok support F&B promotion program of other Grand Hyatt in China.",30
"We stayed on the Executive Suite. Everything was perfect from check in till the spacious room . However the breakfast experience in the club floor was disappointing. I was queuing for my sunny side egg. In front of me, was an Caucasian , your female young staff smiled n asked him to come back later. But for my turn, her face turned black n without any smile , she replied me in Cantonese come back later. Extremely disappointed, I wanted to know is she racist? Next I came back again and this time I asked for a bacon, your male staff without any smile again pick it up n drop it onto my plate . ",30
"I stayed here for a few days because I have Diamond status with Hyatt. The hotel is okay if what you're after is a clean, modern room near the casinos, but I was disappointed with its service and quality aspects. For one, the supposedly non-smoking room smelled of smoke. Secondly, my treatment at the spa was poor for the price (the massage therapist didn't seem professionally trained). The club lounge does have tasty food and good service, with very attentive staff. The pool area was empty, which is good if you want to be alone at the pool, but seemed a bit desolate. The hotel is far from the historic area of Macau. Overall, the Grand Hyatt seems good for people who are in Macau to gamble or shop, but wasn't for me as a tourist interested in more touristic activities.",30
"spa 及 早餐強差人意...  spa 的同事欠缺知識, 只是草草了事, 尤其是 foot massage, 不是為何伏在床上做 foot massage.... banyan tree 較好, 而且較平, 房及早餐都較好...  房的環境很好, 但酒店很遠... 泳池是我在酒店內最滿意的...  grand club 的職員都很 nice, 但不知為何當我說廣東話時, 你們職員仍要說普通話, 可能我不是你酒店的 target customers, 而且可見到你們酒店只 target 內地人, 我只想安靜吃早餐, 但你們沒有控制內地人音量.... 很失望",30
"This is the first time I found that have 3 hotels connecting with each other with a casino on top of it. They call the place City of Dreams with Crown Tower Hotel, Hard Rock Hotel and Grand Hyatt.Hotel.  Free transportation {bus) to town and airport. Near to the Macau International Airports - 15 minutes drive. From the hotel you can go to Venetian Hotel through a illuminate tunnel by foot which you can have good varity of foods - cheap and good.",30
"We had previously stayed here & thought it was great but this time our 'non-smoking' room smelt terribly. It was so bad it was as if cigarette smoke was coming thru the air-conditioning. We were there for 3 nights & advised the reception upon checkout but in hindsight we should have done so upon checkin. This is a problem that obviously should have been picked up by housekeeping. Lots of hotels to choose from now so it should be better. Otherwise, service was excellent.",30
"We stayed here and had a nice time. It is a casino-less part of city of dreams. The room was clean and modern. However, our room service never was delivered and we were charged TWICE! They also messed up our bills, such as charging us for parking (we took a bus from the ferry terminal) and other odd things. While they finally fixed this after calling Hyatt corporate, the staff treated us like we were looking for freebies. ",30
I stayed here as I was attending a business conference. The rooms are of a decent size with big beds but furnished in a highly minimalist style that gives a rather cold impression overall. There was no desk in my room. The location is probably good if you want to spend your time in the adjacent City of Dreams casino and shops but this part of Cotai is also a huge building site and will remain so for several years yet.Service is efficient and friendly. I had a problem connecting to the hotel wi-fi and someone came to my room immediately to fix the problem. The concierge also recommended a good restaurant for dinner and obtained a reservation.,30
"We had a free Hyatt night with limited selection, and we went with one night in Macau while we were in Hong Kong.  Once again, I can't speak about value for dollar, but I think you can find better places in Macau. First, the rooms were excellent.  Clean, big and easy to get to.  Service was ok, but with a hotel this size it is natural to assume service will slip some.  The hotel is gigantic, and it is right next to a bunch of other huge hotels. Breakfast was very good, though we had a quick dinner at the Hard Rock and it wasn't good at all.  My mistake for choosing the Hard Rock, I suppose.   The real problem I have with this place was that the casino was so terrible.  It wasn't that clean, and it was empty.  Never seen a casino that empty before, it is chilling.  Ended up going…",30
"The Hotel is good and I can only write about its good rooms, its great restaurant called the Beijing Kitchen which is a favourite and the new Club room which is fabulous. The City of Dreams is a good location and a 2 minute walk to the Venetian so overall its good. The negatives are service can be slow and to get a taxi you need the patience of a saint.",30
"Visited this hotel from 25-28 May 2013.  First impression: Not that good as even though there was a porter or staff at the entrance of the hotel, when the shuttle bus came to a halt and I got off to retrieve my luggage, no one came to welcome and pick up my luggage even though I was the only passenger/customer. This happen only after I enter the hotel ground that someone ask me if I am checking in and led me to the counter - after I went to the wrong counter though, haha.  Good: 1. Hotel lobby is grand and nice with very high ceilings and a nice ""water ball"" display.  2. Check-in was smooth and the check in counter personnel, a young chap, was friendly and tried his best to communicate in English.  3. A porter helped me with my luggage to my room and explained the various…",30
"We had very high expectations of the Grand Hyatt at the City of Dreams.  The food situation was amazin. Beijing Kitchen and Mezza9 have excellent, attentive and knowledgeable servers with a diverse strong menu to match. Had the grandest foie gros there! It's the spa where we had the greatest issues. I booked my wife an Herbal Calm massage on their website. It sounded like something she would like as they said they used herbal botanics and other face rejuvenating things. The actuality was a totally horrible spa experience. The beautician just sprayed her face with an alcohol based toner and proceded to lather 4 different types of products on. She also got her eyebrows plucked and makeup removed But that stuff could have been done at the room later. For a sensitivw skin massage,…",30
"3 nights. Lobby massive and representative. Check in slow. Our room very large, no decoration, no flowers, no fruits. Not a Grand Hyatt, more a Holiday Inn. Equipments in the room working properly, everything is clean. Room on the 18th floor overlooking a massive construction site with some noise impact and a view to the airport. Breakfast good, but not great. Fresh orange juice, good bread and Asian food. Pancake and waffle station. Coffee is bad, try the very good selection of tea instead. Amazing pool ! 40 meters ! Location of the hotel good, bus shuttle available.",30
"Good room, but it would have been nice to have desk for use of my laptop. Suite faced a construction site with pile driving starting at 6:30am. Service was excellent, but room placement is important. A new Wynn hotel is going up next door and they appears to be at a early stage of the project with pile driving starting at 6:30 am.  Hotel is connected to the casino and two other hotels thus the limited food availability in the hotel is not much of an issue.",30
"we selected the water dance package , is a real bonus. as the hotel is within the complex.  Room is very spacious , however lots of construction around the hotel , make the view somewhat negative .. ( at least -2 )  the outdoor pool is very ordinary , I suppose everyone is in the casino , shopping and not really into pool .... ( -2 )  we asked for Non smoking rooms , when we check in is perfect no smell , But when we return at 6PM , the bed is done so the room maker have come in, but the room is full of smoking smelll .  the entrance is very GRAND ....  Resturant is in Grand Hyatt is OK , I would not call it a surprise  If you consider the Package with Water Dance then is price have beat it all !!",30
Stayed here for 2 nights at the Club level room with access to the Club Lounge.  The room was a good size and the bathroom was very spacious and modern.  It is a typical Hyatt room.  Nothing really stands out except for the Nespresso machine and a tea pot with choices of tea leaves.   The hotel is connected to the City of Dream mall and the Hard Rock Hotel.  It's convenient if you plan to see The House of Dancing Water show.  The concierge was attentive and helpful in giving directions and booking our ferry tickets to Hong Kong airport.   Now the not so great news.  The hotel is very close to the Macau airport.  We were told the hotel offers complimentary shuttle bus for airport pick up.  We waited almost 50 minutes for the shuttle.  We could have just taken a cab for the 5…,30
"Not up to my expectation, here's why: 1. Checked in on Thurs, which is not even their weekend rush yet, but they couldn't get the room to us by 3pm, but only by 4:15pm 2. They gave us a non-smoking room which was filled with smoking smell. The floor clearly labelled ""Non-smoking floor"", but the front desk said they don't have a non-smoking floor, but non-smoking room only.  I can understand how hotels with business mainly from Mainland Chinese could have difficulties in enforcing non-smoking policy, but if their signs of non-smoking says ""fine of $1,000 if evidence of smoking is found"", then no guests are going to take this seriously.  This is terrible.  I have visited many 5-star hotels including the Kempinskyi in Chengdu that was able to have the non-smoking floor policy…",30
"I and my family planned to stay in this hotel for 2 nights. We have booked the grand suite twin room and mentioned that we will have a child go with us.The check-in service needed to improve. They cannot stop the people from interrupting into the queue. When we arrived  the room, we found that the room is spacious and clean except that they only provide us two sets of pyjamas and shoes . When we ask for extra blanket  on the second night since my son said that it was quite cold at night, it made us surprise since we were told to pay for the extra blanket .  Besides this , the pool is quite big and the helpers at the pool side are good. They are very nice and helpful.  On the whole, quite a good hotel although the standard of service is  below my expectation.",30
"This is our second favorite hotel option after Venetian. I guess its because Venetian is right across the street when we can't book it cause its full.  Hyatt is very spacious and the deco is modern, simple and sleek.  However, it lacks a warm feel....dunno, maybe its because of the layout.  The Nespresso coffee maker in the room is what made me real happy.  The beds are nice and comfy. The only issue I have with Hyatt is their bathrooms. I have stayed here 3 times and each time I had a problem with the drainage system that we had to change rooms twice altogether.  Not nice.  The hotel breakfast is nice but not overtly commendable. The staff here at Hyatt are very very attentive and well trained. The best thing about Hyatt is their swimming pools. Its big, there are many sunbeds…",30
"I came here April 2012 and stayed in the suite room.  The hotel is quite nice, the staff is polite and professional.  A nice sitting lounge on the ground floor with cigars, whiskeys, wines, and cakes.  Very nice looking, although I didn't try it.  I booked a package, for a suite room, which included two roundtrip ferry tickets and 600MOP dinning credit.  The package was 2600HKD including 15% service/tax.  The 600MOP dinning credit is generous, although the room service menu appeared to be a little bit more expensive than the other hotels, hence you get less food.  The lobby is nice, although the hotel is located at the end and you always need to walk farther to get there.  The lift and hallways are nice, and while the room was very clean, I was not impressed.  It did come with a…",30
"My dad actually loved this hotel and could not stop raving about it.  That's why we came back but unfortunately this time, it was less than I expected.    Upon entering the hotel, the lobby smells like smoke despite signs of non-smoking.  We found a cigarette butt at the elevator and even on our non - smoking floor.  No wonder our non-smoking room smells like (cigarette)smoke.  We complained but they just insisted that the room is non- smoking.   Our room has a nice modern design and spacious - true to the picture they show at their website.  Free nespresso and tea.  Free wi-fi.  Beds are comfortable.  Great shower and Bathtub too.  Strict on the check out time- they gave us a late check out up to 12 noon.  Just 3 minutes walk to the shuttle area.  Free shuttle buses to a number…",30
"Recent stay at the Grand Hyatt Macau for a business trip. Hotel was disappointing. Had reserved a non-smoking room, and was told that the floor I was on was a smoking floor, but not to worry, as the rooms had all been cleaned. Room reeked of smoke and sanitizer, literally leaving a sour taste in my mouth the entire stay. Requests to relocate to another room were denied.  Hotel also refused to honor an early check-out request given to them 4 days in advance of the actual checkout.   Hotel was thus just an 'average' experience with significant bad parts.",30
"We came with a package to see the the dancing water show.  Room is big but many small details are already torn being a year old hotel.  Curtains are torn, carpet dirty, face mark on the window, shower leaks water into the bathroom floor, air on very noisy.  Maybe they rather have guests in the casino",30
"My partner and I stayed at the Grand Hyatt Macau 10-13 September 2011.  What we liked:  The lobby: It's very grand,spacious and very beautiful! Lovely ambience. Room: The rooms are spacious and well designed with different separating doors for the bedroom,living room and bathroom.We loved the coffee and tea making facilities.The Nespresso machine was really nice. The bathroom: quite spacious with nice bathroom amenities. We loved the closet space.They really provide a lot of closet space! Location:the location is excellent.Really close to everything.Casinos and shopping malls as well as House of Dancing Waters. Can't complain about the location. Buses frequently transport you to other casinos.   What we didn't like: Service: the service at this hotel is mediocre to say the…",30
"I booked 2 grand suites at the Grand Hyatt for a Friday night.  I booked over the telephone and the process probably took about 15 minutes in total.  When I received the email confirmation of the booking, I found that the bookings were for the Thursday instead of the Friday, and we were booked for two smoking rooms when I requested non smoking.  As not everyone checks over confirmations of seemingly easy tasks, I feel fortunate that I caught these two major mistakes.    When I arrived to check in, I found that they had mixed my Gold Passport account up with another person by the same name as me, which I found strange since I had given the Passport number to the man during the reservation.  The start of my trip was not good given the number of mistakes already.  The room was…",30
"Bright and clean room, nice bed, high quality amenities and wonderful location, Grand Hyatt Macau is posed to be a great hotel but ultimately let down by some mindless staff.  The check-in staff is very cold and without a glimpse of smile. We have mentioned late check-out during reservation but the check-in staff didn't seem to be aware. The hotel has offered us a complimentary cake to celebrate our special occasion yet the cake has never appeared during our stay. We've passed our cellphone for their staff to recharge and were told that it would take 1-2 hours and they will contact us once recharge completed, yet no one contacted us after more than 3 hours. We've asked the staff to return the phone nevertheless since it was late night yet it took them more than 40mins to return…",30
"I had not wanted to review this hotel, but after reading the reviews here I thought I should do one as a reality check.  This is a luxurious 6-star hotel with 3 star service. Sure, the hotel and room were lovely. The photos posted by the reviewers are completely accurate. I paid about $280 Singapore dollars for a huge beautiful room that would have cost an arm and leg in Singapore and London. But the hotel is very new so therefore everything was in mint condition. I just hope they keep it that way. Reason for my stay there was to attend a conference. Otherwise, there was nothing to attract me there. The hotel is located in the City of Dreams so unless you enjoy gambling and being surrounded by an unreal and tacky atmosphere, don't go there.  The area tries to replicate Las Vegas…",30
"Stayed in a room which was ""fashionable"" and big, but ultimately was poorly thought out. Bathroom in particular was out of a design magazine but bath had nowhere to put soap etc. When stepping in you activated the plug and the adjacent shower did not drain. Restaurant shut after breakfast apparently to save money etc.etc.Staff had little clue generally and this is a three star hotel in a four star buiding with a five star mattress.",30
"I stayed at this hotel with my spouse and child. The room is great, but the service is FAR BELOW my expectation of a Grand Hyatt. It took me 1/2 an hour to check-in and while I was waiting, I asked 3 different staff to allow me to use a house phone to call friends who had already checked-in and I was never actually guided to a house phone.   After checking in, I went to the poolside. 2 staff advised there was no children's pool - but I found it myself at the end of the walkway. Poolside staff are the most TERRIBLE within the hotel. It took them forever to bring our food and when they did, they forgot bowls & plates, I asked them 3 times and they finally could only bring my salad bowls. Quite ridiculous service from a Grand Hyatt.   Then my child got sick! A traveller's…",30
"The trip mainly for celebrating my parent in law's birthday and ther wedding anniversary.  We have booked 3 deluxe King room and the director confirmed us that she has upgrade all of us to suite .  When we got there, the front desk said there is no instructions and not even take one more step to help.  The kids were tired and so do the elderly and I just accepted the rooms.  Later on, the Director said front desk made a mistake and can switch us back to suite. Forget it because all of them were taking nap already.  She said she will send us some gift for the kids as a compensation.  You know what"" No show again""!!!    Even the deluxe king is not bad but there are something weired in our rooms.  There are some bugs in my room keep on bite my legs and the air conditioning is so…",30
"Stayed in a deluxe room in the grand tower block for two night. The room was nice and big. However service and cleanliness were not top notch.  I requested for extra bed during check-in at around 2pm and the staff promised that it will be set up at around 6plus. When I return to the room at around 9,  the bed was still not set up. Had to call the guest services to set up which they came after twenty minutes.  However,  the extra bed was dirty. I can see clearly that the bed  has been lying in their store for a long time as the bed sheets is grey due to collection of dustp.  On top of that, there was unknown black stains on the bed sheets.   The king size bed is dirty as well. The bedsheets will unclean and possibly re-use as there is a sweaty smell which should be left behind by…",30
"I do not remember how many time I've stay in Macau for vacation. The reason I chosed this hotel because it has a promotion on the person who birth @ June. 50% off and I loved grand suite with a big sofa which is enough for 2 people sleep....so we've planned to stay 3D2N, and I did studied on web what is about good or bad things about this hotel, I knew the worst thing is check in & out. Forunately I've no problem at all when the time I checkin, maybe we were very late around 6pm and no one was on queue for checking in. It took only 5 mins to get the key. Everything is so nice and smooth, except...the last day we are ready to check out, I spent 30 mins to wait on queue only for checking out. After I finished checkout, I left our luggage on bell service and then head for lunch.…",30
"It was a busy day obviously during my check-in as I queued for about 10 minutes at the Front desk. But I was glad to see how the staffs interacted with other guests before me. It was fine while I was waiting until I saw and heard something unpleasant- a staff called Mani, yelling and questioning at another staff at the check-in counter in front of a lot of people. Dumbfounded and feeling unease, I was not sure if I was at a five star hotel. Checking in is supposed to be a nice experience and the hotel staff should not deliver any anger and worry to the guest directly or indirectly. Witnessing the staff  suffered in humiliation was a surprise to me and it totally changed my perception of Hyatt culture. I was not sure if Mani is the manager but her attitude is so inconsistent to…",30
"Front Desk:  - Unfriendly and not helpful staffs - Staffs were not smart enough, they gave poor feedback on customer's every question, no matter how simple the question was  Hotel Baggage Service: - Helpful and friendly staffs  Restaurant (Mezza 9 Macau):  - Staffs were unfriendly - Receptionist was rude - Staffs were not helpful, you had to ask everytime to get what you want - Some staffs were just chatting but not serving. - Staffs were not smart enough, I found the manager had to take care of the guest's request by himself while other staffs were not helping (they were chatting or acting like they didnt care about the guest) - Staff's english needed to be improved, at least they should know some simple terms about the food they were serving  Operator: - Very helpful and…",30
"We was recently staying in Grand Hyatt Macau, however, it was an unpleasant experience during our check in and would like to share with you. We used to staying at Four Season Macau and We heard Grand Hyatt just opened in Macau. For the curiosity and the change of the environment, we decided to stay at Grand Hyatt over the Easter holiday this time. We made an reservation for 3 rooms 1 night over their website a month ago. Few weeks ago, we received the Amex statment that they overcharged us for one night. So we called them to correct the booking as they said they would refund to us during our checked-in and they would make a note on the computer. We arrived at Grand Hyatt a little over 1pm on 4 Apr. The woman ( afterward, we found out she was the duty manager at that time) over…",30
"My husband and my kids stayed here for 2 nights right before Christmas. We are Grand Hyatt Gold Passport holder. We are used to Grand Hyatt standard.  The hotel hardware itself is very nicely done and up to Grand Hyatt standard. However, their staffs in this hotel are totally lack of Hyatt standard and training except for the duty manger called Eric. We have major problem at the front desk; we were given a Hyatt Gold passport discount coupon (US $100 off) from our Gold passport club to be used on any room rate. The expiry date was globally extended until Dec. 31st, 2009 instead of Nov. 30th, 2009 and it was confirmed directly to us by the US Gold Passport centre. However, when we check it, the front desk clerk (named Donna) without first checking with her superior, questioned…",30
"Negative impressions started with arrival. Lobby can seem grand, but the reception area is a bit of a mess - a string of counters, not right together and no coherent line or way to approach --- indeed, a bellhop had taken our confirmation slip to get our check in processed, but he was unable to get anyone's attention and we lingered in limbo for quite a while (with an infant to boot).   On top of that, though we'd requested 'early checkin' from a list of options with our package, at 2:45 the room still wasn't ready -- 3pm is standard check in and we got in about that time. However, staff was relatively accommodating with late checkout.   Room though is huge, a true suite with separate living room and bedroom areas, much more so than the Venetian's (though bathroom isn't quite as…",30
