"Ok, after getting back to Macau from all the hustle I am so relaxed, enjoy and happy.   Very good service from Omar and the Manager is also very friendly. Good food too.   Definitely be back and will recommend you guys!  Thank you.  JM Marques",50
"Its my second time at banyan tree cabana chill out, still highly recommended resort deck around macau, never fail to satisfy my  experience. Thanks to marcus and omar for wonderful service.. cheers!.....",50
"I was having an excellent experience in Cabana with friends last week. it's absolutely a great place to chill out. The food was good and the service was exceptional. Staff is super nice and friendly, especially the manager Marcos who is very professional and he gave us many useful recommendations. I will definitely come again to enjoy the summer moment and recommend more friends to come.",50
"Cabana chill out in Banyan Tree is highly recommended. The pool was really clear and the foods were good. The service was exceptional. I will definitely come again and bring my family to experience the chill out. Thanks to Omar, Rommel and Liz for taking care of us the entire day. ",50
"Our second time visiting Banyan Tree at Macau. We stayed there for 3 nights.  Overall experience was lovely.  However, we were bit disappointed and surprised as there’s only one washroom with diaper change board in the hotel. it’s located inside a handicap washroom near the lobby. On the day we checked out, our little one needed to change her diaper. We waited at the lobby as someone was using the handicap washroom. 20 minutes later we saw someone (Not handicap) cane out, we tried to rush  in with our baby. However, a staff wearing banya tree uniform bypassed us and went right into the handicap washroom. It was a long hallway to walk to the handicap washroom and we didn’t expect staff would go directly to the handicap one while the male washroom  is just right next to it.  We…",40
"Everything about this hotel screams luxury, serenity, and romance. Our experience with the Banyan Tree was one of the finest. Every detail is thought of, and sometimes... it's the little things that count. I particularly thought the daily oils & incense was a lovely touch in the rooms. I don't know how they do it, but staff will always address you by your name without any need for prompting! The beds were seriously comfy, and the room size is really something that you rarely find elsewhere. The heated pool in the room added such a luxurious touch, and was great to come home to each night! It was really relaxing to sink in and take in the views of the changing Macau landscape. It's not something that is advertised well, but guests have EXCLUSIVE access to a resort pool, where…",50
"Surrounded by the bamboo, water and smells. Relaxing and enjoy everything here. Had the deep tissue spa today. Feel very comfortable and relax moment. Also can enjoy the environment with the therapist.",50
Spend a nice time with my friend for the spa at Banyan Tree. Which is comfortable and relaxing one. Choose the deep tissue treatment for whole body for gaining the strongest message but after that the whole body become very relax.,40
"I really like the aroma of the essential oils of Banyan Tree. The staff is very friendly. The room is tidy and has a strong Thai vibe. Breakfast is not much, but it’s excellent. The Banyan Tree experience is really great, the indoor pool is a bit small. ",40
"I have always been so inclined in staying at Banyan Tree properties but this time around in Macau - the service was really off!  here are some things to consider before u book your stay in Banyan tree macau. 1. facilities - the room is no doubt beautiful with a relax ambiance so yes.  2. food - do not add the breakfast. considering the amount of food offered in the buffet, the price should not be $248, with so little to offer and food was way below average which is quite disappointing. scrap the buffet and offer in room breakfast options instead. 3. cleanliness - its fine 4. service front - it lacks warmth and / informative welcome to guests. no genuine interaction with guests, and more like reading a script.   would i recommend BT macau?  this time around, i would say NO.  I…",30
"If you are looking for a different hotel, far away from the ordinary luxury, this hotel could be an excellent choice.  With an HotTube in every room it's really an experience for couples. The location is good and the service is excellent.",50
"Good memory! We have stayed at Banyan Tree Macau in January, “ Victor ” from concierge who taken care of me and my mom was superb,  he was  very helpful , kind & make us feel like home and take care of us like he did from his heart.  And everyone from bellman team is very nice. The front team are doing a good job while we were waiting to check in and check out, they don’t want us wait for long.   Thank you Banyan Tree Macau for making my short vacation with my mother be a great memory to remember .  The location is very convenient close to the airport with free shuttle bus service , the pool suite is very fantastic.   We do love here and sure will come back again.",50
"We stay in banyan tree in 2706 & 2708,room was well maintain and clean. Sovit Ming Micah Sam who clean my room was superb.they are very helpful and kind.i feel like a home where I fell full of comfort and happiness.thank u banyan tree for making my Chinese New Year greatful.thank u banyan tree Macau and housekeeping team.",50
"悅榕莊在銀河系飯店裡鬧中取靜，非常推薦作為家庭旅遊或是情侶渡假的飯店，房間寬敞舒適，服務人員親切有禮，原本我們要訂Ritz-Calton沒訂到，選擇了這裡，下次再來的話還會選這裡，非常謝謝house keeper Delfin,Gerardo and Sam, kindly thanks all staffs, as I was studied hospitality major , strongly recommend guys to stay this hotel",50
"Good service, nice hotel, nice view.  Especially for the housekeeping Team - Reyjan, ZhangXin, Ellah  who is a very nice and kind person. I will share to my friends and family to book this hotel in future.",50
"Had a wonderful three nights here! We stayed on the 25th floor suite. Room comes with a mini swimming pool, big bath tub. Special thanks to our housekeeper Zhou Hanqun who looked after us during our stays :)",50
"Was satisfied with literally “everything” Beautiful interior, nice furniture, warm greeting and service. Specially, the house cleaning service was perfect also (Thank you Michael!) Must come back again in the future",50
"Checked in banyan tree hotel in Galaxy Macau to celebreate the New Year and welcome 2020. All i can say is..... It was pure perfection, from the very spacious and relaxing room, to very friendly and well equipped staff. Shout out to reyjan (room service guy) for always looking after our needs and assisting us.   Truly an amazing experience. Will surely come Back!!!",50
"I really appreciate how the room smells, how it looks, and the amenities are the best!!!!❤️ And I am very grateful with Rona and Yi for accommodating us during our stay for making our room neat and comfortable, They're very welcoming and helpful with all our needs if Only I could give 100 stars I would surely do it.❤️❤️❤️❤️",50
"Banyan tree macau has very nice view and very convenient. Staffs here also also very welcome to help. We met Catherine , Marzi and Andrew, they made up our room very clean and help us about the small pool inside the room with really good service mind.",50
"I am very happy that every hotel staff has listened to all the requirements with a kind smile and attitude. Elpidio, in particular, is a really pleasant and kind. The room atmosphere and facilities, along with the services of the staff, are without question the best.",50
"Banyan Tree never failed us , the staff attention to details always amused me. Two staff Suran , Andrew tidy up the room so nice and helped to place my makeup and skincare in such a organized way you can totally feel they love ❤️ their job and do it wholeheartedly.  In the evening we were served by another nice staff Rey Jan",50
"Hotel parking is a little far from the room, it occurs uncomfortable. However when I checked in, Ms.Cici took care of our anniversary and kindly informed me of Macau tourist attractions and shuttle bus information.  Most of all, Ms.Cici was very impressed by the greetings to children next to desk as same as high with my kids. I highly appreciate to her kindness.  Thank you so much for the housekeeping, Mr.Warlie and Mr.Marlow.  It was very helpful to clean and tidy up during the breakfast in the morning.  In anticipation of the need for towels by the children playing in the water, they provided enough towels and were able to stay pleasantly with their kindness.",50
" I booked this hotel on the 9th of December. I checked in and got room 2008. It was pretty and gorgeous. I noticed the water in our the pool is cold. I waited to see if it’s going to warm up later.  I waited until 10:30pm so I called guest service to drain the water out first and get new warm water. The guest service agent says they will come back to turn on the water. After waiting for 30 minutes, I called guest service to turn on the water. The guest service tried but couldn’t turn on the water so they called engineering. Engineering came and turn on a water switch that didn’t turn on and suppose to be turn on. I then have to wait for another 30 minute. The water from the pool start to build up, but the water was still ice cold.  At approximately 12 am, I called guest service…",30
"Stayed three nights in between stays at MGM Macau and Venetian Cotai. Very enjoyable and we would stay again.   Positives: Great fun with a swimming pool in our room.  Large, quality room with lots of space.  Very comfortable huge king sized bed.  Helpful and friendly staff.  Part of Galaxy property meaning lots of choice dining and bars.   Good swimming pool and lazy river in complex.  Fast, frequent free shuttles to Macau and other Cotai hotels.   Negatives: We were not informed breakfast was included until check out.  Room View will be better when the fourth tower is completed.   Overall there are so many positives. This is a must stay Hotel including to experience the pool in the room. ",50
Had a great time and highly recommend for couple or family.  Third time back and will come back again.  Great facility and friendly staff. Perfect location as didn’t need to leave the complex. Had everything there we needed.,40
"The facilities and room service are excellent! The pool in the room is terrific for kids! And, Mr Jerico from housekeeping is extremely caring and helpful. Thanks, Banyan Tree, for providing a relaxing (though short) holiday for my boy and me.",50
"This was our family holiday, we were staying in Banyan Tree Macau for 4 days. During our stay, we were warmly welcomed by the staff especially the Housekeeping Team. All the housekeepers in 28th floor were extremely friendly, helpful and very professional. JEVIN,  MARLON, SAM and other staff are such a warm, personality and highly motivated staff. We truly enjoyed our stay in Banyan Tree Macau. ",50
Fantastic room with nice jacuzzi and view. Really relax to have a Bubble shower in jacuzzi at night. Staffs in reception are friendly and helpful . The price is little bit high but acceptable with all facilities including “天浪淘園”. I will stay here next time ,50
"This is my first experience with Banyan Tree. Now I know where the reputation is coming from. The service is great, the staff are speaking great English skill and polite. I had no problem with communication at all. The pool villa offers 24hours of private butler service. All the management team is great. Unfortunately,  I wasn't able to get his name. He is one of the staff of housekeeping staff. He came to my room for turn down service and found out the note I wrote there for myself. I had bit of Wi-Fi problem but didn't call anyone for help at that time. While I was gone for shopping  He came to tide up my room and found the note on the desk although the desk was very messy, called the IT team for the check up. When I got back to my room, the room was super clean and perfect.…",40
"The experience at Banyan Tree was the best. All the staff were kind and the service was superb. In particular, the housekeeping service was the best. The baby was sick and vomited on the bed several times, and MARLON and GGEARDO change the bedding several times. And because the baby was sick and tired, I made a dog with a towel and brought more apples. I was so moved. Thank you for working while smiling. Thank you so much👍🏻👍🏻",50
"The King suite with swimming pool is one of the most luxurious hotel I've stayed. Excellent service, clean room and beautiful interior!   There is a king size bed and a place for you to sit next to the pool. The room is so big that it feels like an expensive home!",50
"The Banyan Tree Macau stands alone in it's grandness amongst the magnificent hotels on the Cotai Strip.  Nestled within the Galaxy Resort, the most exciting complex in Macau with a wave pool, a lazy river pool, extensive shopping options, a wide array of food choices, and a stones throw away from charming Taipa Village.  Banyan Tree has all the facilities you will want and need for an unforgettable stay. Their wet floor has 4 indoor pools; a heated lap pool, a waterfall got tub, and hot and cold pools for contrast baths all with an amazing view of the resort grounds.  Though the most amazing feature of this hotel is the temperature controlled plunge pool that lines the panoramic windows inside every room.  This hotel offers you a total of 7 pools  at your disposal not to mention…",50
"i constantly choose to stay at this hotel when i can and there is a very good reason. Apart from the excellent location as part of the Galaxy site, it has some of the most amazing rooms with a pool inside and just so relaxing... and that is the selling point of this hotel. it is just so relaxing. it is one of the only places where i actually don't mind just staying in the room all day. Add to that the beautiful outdoor swimming pool, and the highly courteous staff and it makes for an amazing stay. it can be pricey but i normally try and go at the quieter times when it is only about £300 a night for a suite with pool. i really like the fact that they remember your requests from previous visits and try to make the stay as nice as possible.",50
"It's our 5th wedding anniversary and we decided to celebrate it in one of the most luxuries hotel we know in Macao. I was amazed with its beautiful, elegant and big rooms. And I just want to emphasize houskeeping team, since they know its our anniversary, we didnt request for any flower set up But when we came back after dinner, the relaxation pool have rose petals around it with a Swan (towel art) at the side and the ambiance is really romantic. My husband and I really have a wonderful night, thanks for the Housekeeping team, who made our Anniversary more memorable and romantic. Definitely will come back again.",50
"Great location, really pleasant and clean rooms with modern decor, and the thing that makes Banyan Tree hotel macau such a good place to stay are the staff. All of the people are incredibly helpful and generous with their time and advice.every morning we enjoyed the breakfast in  Belon at 31st floor with a breathtaking view.i will never think twice to return back here.thanks to all who made our stay memorable❤️❤️",50
"Bets hotel in macs by far! quality service, quality furnishing, amazing robes, food incredible everything perfect!   i visit mac for business so like a quiet hotel and banyan tree provides a calm sanctuary in the craziness of macau!",50
"Everything about Banyan Tree is remarkable moment & service, they always provide beyond-expectation services that continues creating memorable experience for us as their big fans, I’ve stayed more than 10 different locations of Banyan Tree and again they’ve never failed to make us amazed , all of them are passionate taking care of me & wife.  This time, i was staying in Banyan Tree Macao which the day earlier before coming, I thought it would be the same like other city hotel however i knew i was wrong when I stepped into this fabulous hotels, they are not only a standard city hotel but it is “hidden paradise in rush city”. We really enjoyed our vacation and most of the time we spent in our villa, the villa is super clean and exquisite, it was villa 5100 and it has the name but…",50
Excellent service with awesome hotel and Luxury. Upon arrival I was warmly welcomed by the staff with very kind.The staff very friendly and helpful as well. They treated us like own family without any unlike feeling even they very busy overcrowded. Excellent staff always Big Smile:) Saffron was really tasty food its served Thai cuisine!,50
"Excellent hotel with excellent location located at the city center,extremely clean & comfortable . Upon arrival we were warmly welcomed by the friendly bell & reception staff  ,they makes our trip more interesting with some advices & tips about the city ,supermarket ,shops,restaurants bars are within walking distance. Would definetely recommend this hotel to everybody and specially belon and saffron restaurants in the hotel ! It's a true sample of excellent hospitality, i will come again and again, Thank you banyan tree macau.",50
"Poor setting of the buffet table at the Lounge, the buffet table are placed near the common corridor in the hotel lobby.  People are walking closed to the table and let the guests feel not hygiene and uncomfortable.",30
Went there for a ln award ceremony and it was excellent for us to experience the hotel. Staff was really friendly and treated us without any hesitation unlike in any other overcrowded hotel it may get. Super class Service and tasty food!,50
First time staying at a Banyan Tree hotel and it was fabulous.  The room was very luxurious with a pool inside the room.  The service was top notch.  The spa experience was spectacular.  This hotel is one of the best hotels that I’ve stayed in as it was a nice getaway from the busy Hong Kong City.  Cannot wait to be back in the summer time to enjoy the outdoor water park.  Oct month was too cold for us to enjoy the water activities.,50
"the atmosphere is excellent and I feel it is so memorabe. but I am disappointed that i need to use the telephone in the lavatory,instead of the one near my bed, when I am trying t contact with the customer service.  though the recpetionlistS help me deliver my request, the housekeepers keep to much time to provide my needs. and, so, I keep phoning to the recpetionlistS in the lavatory - again and again.  Anyway, maybe other rooms are better but I am exhausted today and I did not change my room today.",30
"It was an excellent stay and memorable experience being a guest in this hotel. It's a plus for your company having a very hospitable, enthusiastic and informative staffs especiallyJerico Mangulabnan, who's in charge on our floor. He came back and checked on us just to offer some fruits, a slice of cake and wine for papa and mama's birthday after fixing our room. We had a great experience here and would definitely want to come back. Would happily recommend. ⭐⭐⭐⭐⭐",50
Pool Entrance Waiter Paul is so kind.  Thank you for always. Thank you Paul and all the other staff for their kindness while using the pool sauna while staying at Banya Tree. I will visit again.  I am going to take a good rest and relax.,50
"We stayed here for one night. As we stayed in a suite, it was large. So big there’s a pool inside. You can’t swim laps in it as it’s not long nor deep, so it's essentially a long bathtub or paddling pool for children.   The bedroom and living room area is generally open plan, with a partition separating the two. The partition hold two large televisions either face so you can watch from the living room or bed. The bed was king size, naturally and there was a day bed (which doubles as a sofa) of similar size.   The bathroom area is big also. It had a double shower, two sinks, stand-alone bathtub with wood effect exterior, vanity desk and smart toilet.   The buffet breakfast was in the Belon restaurant so very grand surroundings. However, the food was average and there was not a…",40
"The swimming pool and the rapid are exciting and amazing. And the cabanas are big and comfortable. I think this hotel is the best hotel in the Galaxy and I recommend it! Although I didn't sleep in the hotel, my friends said that the hotel room is big and beautiful.",50
"Upon checking in at the Banyan Tree, we were welcomed upstairs with a clean suite and a relaxing ambience. The view was stunning as we were upgraded to a suite facing the resort. Hotel staff were very accommodating especially Jerico, Bhuwan, Mark and Mhel who attended to our needs during our whole stay. Overall, I'd recommend this hotel especially for those who like to relax and chill. We would definitely come back and book here!",50
"I love this hotel.Next time we visit Macau, our place to stay is Banyan Tree, again.  Friendly staffs, clean rooms, beautiful place,lazy river 👍 was really an adventure to try for kids & kids at heart.",50
It was a rainy afternoon but this did not let our staycation boring or unpleasant! Banyan Tree is truly a Five Star because of its services. We felt at home from the moment we stepped in to the hotel as Ms. Jessa handled our check in professionally then escorted us to our room and explained each of the amenities clearly. I would like also to commend Ms. Catherine from the Housekeeping Team who helped drying and cleaning the water around the small pool as our grand daughter was enjoying it. All in all it was an awesome experience and surely we'll be back for another wonderful weekend!!,50
"We stayed at Banyan Tree Macau for my daughter’s birthday. I must say that everything was beyond five star. Started from checking-in, FO staff Miguel was very helpful. He really made sure that we will have a five star experience. Check-in was very smooth. After that, he escorted us to our room and helped us with our amenities. He offered a lot of help which made our stay very easy. Aside from him, I must acknowledge some staff like Daisy from housekeeping who offered us baby amenities, she was so kind. Mark and Jay from belldesk, helped us with our luggage during check in and check out, and even helped us to grab a taxi upon our departure. Room service was excellent as well, Wyman and Bob surprised us a birthday cake and bowl of fruit for my daughter. That was a nice gesture and…",50
"This is an extravagant hotel. Although expensive, it is well worth the money. The detail taken in each room is phenomenal. We opted for the Cotai Pool Suite room. The pool in the room is a fabulous feature. It is filled almost to waist height, warm, and just fun to play in, even for a grown adult. The views are great from the pool. and you'll find yourself in the early watching Macau television from the pool and hoping from the pool to the gloriously large bathtub. The smart toilet is also a fun feature lol.  The service is again impeccable. Room is cleaned each day to perfection - including the pool. On the second night, we were even given a small free gift from the Banyan Tree shop which was nice. The breakfast is perfect, and a great way to start the morning. Can get busy, so…",50
"Stayed here with my wife just for our time off together, we just wanted to be away from Hong Kong. Once you have arrived the lobby it gives you this feeling that you're in this sanctuary, the ambiance itself and the lobby scent, IT'S JUST AMAZING. What makes it so special too is that the staff are very friendly and helpful. The relaxation pool in the room is just unbelievable, it's very luxurious!!! My wife did enjoy it. And to top it off, you can also have the access at the resort deck, we thought it's only for the guests who are staying in Galaxy Hotel, yes we did have the privilege too!. 2 nights stay isn't enough. I mean there's a lot of things to do in the hotel. It's a huge complex. Saffron Restaurant located at the lobby is a great experience for authentic Thai cuisine,…",50
First time to try their afternoon tea and their environment really don’t look it’s for afternoon tea. They have 2 types of afternoon tea (traditional afternoon tea and Portuguese style afternoon tea and we have ordered the traditional afternoon Foods were fine but not really attract and it’s a little bit much for 2 people. ,40
"Easily access to casino.  The hotel is of high standard as compared with other Banyan Tree.  I found the spa is much better than the Banyan Tree Spa in Marina Bay Sands.   If you are staying in this hotel, don’t forget to try their Thai restaurant called Saffron.",50
"The Banyan Tree Macau This is an exceptional hotel in the Galaxy Complex in Macau. We stayed for three nights in a pool suite over the Easter break. The room was large and luxurious with a bedroom and sitting room that includes a 5m pool / bath. The bathroom was huge with a two-person shower and an automatic toilet. Everything about the room was 5-star, 2 big screen tv’s, high speed WiFi, the huge comfortable king-sized bed. The staff were super professional and friendly from the check-in desk, to the housekeeping and evening turn-down service. Everyone at the hotel seemed to know and remember my name. There is a nice outdoor pool which Banyan Tree patrons have exclusive access to as well as being able to use the large wave pool at the Galaxy hotel. We also enjoyed the very…",50
The balinese feeling hotel! very nice atmosphere .Right in macau’s casino district. You have your own pool in the room with an open concept ensuite.. really good restaurant around. Its a 5star for me..,40
"Stayed on 3rd Apr with my 2 boys. Thanks to Curtis, Yoyo & Sharon. Got an upgrade & my kids had so much fun they want to go back. The upgrade means the room is much larger too. They were so excited by the 3 pools they called it. We will def be back. Thanks Banyan Tree, great experience. Housekeeping did a good job too.  ",50
"I've been to several hotels around the world (mostly 5 star) and I have to say, this was one of the nicest hotels we ever stayed at.  The room we stayed in was 2016.  It was clean, had a great view of the Galaxy plaza, swimming pools, wave pool, the whole area.  The room includes a very long spa like pool  inside the room (water has to be drained and refilled to 27 degrees Celsius). We had our AC on so it cooled off the water fairly quickly.  The room had 2 king size beds, 2 bathrooms, 2 showers (master bedroom had 2 shower heads + a wooden bathtub).  3 minor issues about the room.  1) if you leave the closet door open, coming in the front door could see you taking a shower or going to the bathroom (we just left the closet door closed but we thought that design was strange).  2)…",50
"The check in process is seamless and we even got an upgrade. Thanks to Yoyo. Room is spacious and we even have 2 toilets (1 main and 1 guest washroom). The pool was half full and we thought it needs more time to fill up so we head out to casino for some gambling. However when we went back to room around midnight, the pool is still half full and I doubt 'am i really able to swim in it?' I lost hope with the pool and just enjoy the lemongrass flavor candle and watch tv happily. The turndown service is nice while the signature turtle is placed on the bed. (How cute was that)",40
"I chose this hotel because I was specifically looking for a hotel with a private swimming pool in my suite. I'd never thought I would find a private pool in my villa in the middle of this concrete city. And I am totally taken by the services Banyan Tree Macau had to offer. Special mention to Senior Resort Villa Host Andry Pranama, who contacted my months before leading up to my visit, to ensure everything is arranged to my liking prior to my arrival. He even assisted with my itinerary during my stay, as well as arranged accommodation for my other relatives who stay at Galaxy which is directly next to Banyan Tree. Limo was arranged to pick me up upon arrival (but I believe there is shuttle bus that will take you from the ferry terminal to the hotel)) Andry was at the entrance of…",50
This hotel is sitting in an amazing location! upon arrival the staffs were very helpful and greet you in a Thai culture way. The lobby is very spacious with high ceiling and our check in was smooth though room wasn't ready when we arrived at noon time but they get alternatives by sending email WiFi is free and easy to access too! Overall service was impeccable everyone was very helpful and caring on anything you need! Total top recommendation  on my bucket list and glad i chose this hotel.,50
"We stayed in this hotel and the ambiance itself was very welcoming, the staffs we all so kind and smiling upon your arrival not to mention helpful as well. Our room was definitely what you see in the site itself. The resort was not open since its winter time but tried the fitness center and the best part is the pool is in an infinity style over looking the other hotels of Cotai. Really coming back and be recommending this hotel to my fellow bloggers!",50
"Hotel is inside of Galaxy casino together with other top brand hotels, take a big long to walk from shuttle bus terminal to the hotel. Staffs are friendly and room is huge! Price is reasonable as you wont find another hotel with private pool in room with this price in town.",50
"Mr Jay at the lobby went out of his way to give us directions and even called a cab for us as we were lost. He was very patient and helpful throughout, even though we were not staying at Banyan. Well done Jay!",50
Was celebrating my birthday and Banyan Tree gave a small cake as a present. The room is nice with a small private pool inside. It’s not deep just good to relax especially if you have kids with you I’m sure they will enjoy it and you don’t have to worry because you can always look after them. The view from the room is fantastic. Shower room is amazing and can shower two people because its huge😂. Service is nice and all the staff we encountered are polite. Have outdoor pools which is amazing from all the pool in Macau this one is unique and exciting. Also have indoor if feel cold especially during winter. So far will recommend it and will come back here next time. ,50
"We booked the pool suite. Upon arrival, the staff greeted as warmly. They were very attentive, polite, and friendly. The service is excellent. The room is so spacious that it can fit conveniently 4 people. The bathroom (wooden tub) and walkin closet is beautifully designed. We enjoyed our stay as it is very relaxing. Definitely value for money. You get what you paid for.",50
"My dad, my brothers and i stayed in Banyan Tree from October 10-12, 2018.  We stayed in a room fronting the man made beach and all other pools of the Galaxy compound.  Our stay was amazing!  With our three days stay, we spent two full days in the Galaxy Compound just roaming around and shopping.  Some of the shops are even cheaper inside the area.  The pools were amazing.  the room was luxuriously big! We love it.  I hope to bring my family back soon.",50
"The rooms, restaurant, spa, pool and absolutely everything was, in a figure of golf speech, hole in one! This is the best hotel I have ever been to and I hope I will be able to come here for every holiday possible. Thank you for the service Banyan Tree! Please ignore the underappreciating people as they are only trying to get attention. I must say, this is the HOTSPOT for a beach resort stay.",50
Excellent room on 27th floor with in room pool (Cotai king suite - resort view). King bed was super comfortable and Daniel at the front desk was kind enough to organise a complimentary rollaway bed so that our kids didn’t have to fight for space on the sofa.  Double shower had great pressure (although minor point - the temperature control kept moving on one of the showers). We also had a problem with a light switch in the living area which we couldn’t turn off. Eventually had to get all the light bulbs taken out.  However I consider these minor issues when there were so many positives. There are an indoor and outdoor pool that are both heated. The huge outdoor pool was actually empty the day we swam. I think the second night we were there we got a towel animal when the room was…,50
"As a whole, I find the room is amazing as what most visitors have commented.  Huge, beaultful views, wonderful double showers, indoor pool.  However, can tell from some minor areas that the hotel is a bit dated e.g. the light control knobs in my room are not working really well.  The circulation function for the indoor pool does not seem to work either.  And I'm a bit skeptical about the water quality of the indoor pool.  Do they really change the water for new guests each time?   Another disappointment is the choices of food at the buffet breakfast.  It's rather tailored for mainland Chinese tourists.  It's rather disappointing to see no Thai dishes at a Thai branded hotel.  At large, my kids still love the room and the outdoor pool facilities.",40
"I’ve stayed at Banyan Tree before but this experience exceeded all expectations.  We had a beautiful suite on the 28th floor.  The service upon checking in was amazing. We were able to spend the day at both the galaxy pool deck and Banyan Tree pool while waiting for our room which was ready early. All staff treated us with such kindness and were able to assist with towels, drinks and water all day.  We had lunch at the Breeze kiosk and were greeted by exceptionally friendly staff and had a really tasty lunch including rice paper rolls and the slider special which included a cocktail.  The room was perfect with all the amenities you could need or want! I love that the staff come in at night and refresh the water, amenities and towels as well as lay out the slippers and gowns.  We…",50
"I honestly have no idea where to start with this review. I can not find a single fault with the hotel. Check in was quick and easy and upon entering the room we were greeted with a free bottle of wine and cake. The room itself was large with 2 toilets dining area mini bar square pool which overlooked some of the strip! having a pool in the room was such an experience, and id image even great for kids.  We only stayed for a few nights and the reception and friendliness of the staff was great. The food in the restaurant was great. We had ordered room service which I wasn't too keen on the club sandwich as the bread felt a little dry and the bath window is haze so it restricts your view. Obviously for your own privacy but it would of been nice to look out whilst relaxing. My only…",50
We booked the signature suite and it was just exquisite. Probably the best suite we have ever stayed in. The plunge pool in the middle of the Suite was unique and a great way to relax in. Bathroom was also something else with outstanding views over the Galaxy resort. Staff were very helpful and knowledgeable. Definitely a highlight of our trip,50
My favourite hotel room ever!  We stayed here for 5 nights! Room with swimming pool inside the room was amazing!!! LOVE the room decoration and it's definitely the best hotel in MACAU! WE WILL DEFINITELY BE BACK AGAIN!!!,50
"Booked in for a birthday celebration and couldn't have asked for a better experience.  We arrived at the front desk and was greeted by a gentleman called Curtis.  He was extremely welcoming, friendly and helpful.  Throughout the stay all the staffs were really warm and friendly and the property was in pretty good condition. ",50
Make sure to pay a visit here If you come to Galaxy Hotel Macao.  Their afternoon tea set was really good they actually offer buffet afternoon snacks with a lot of variety to chose from. I love the place very relaxing although when we went there their restroom was a bit far you have to walk to the hotel but the hotel staffs are very accommodating good service indeed.,40
It was our first time to have an afternoon tea in Macau and we’re so glad we choose to have it at Banyan Tree. It was an amazing experience! Services and foods are superb. The ambiance is very cozy and the food attendant are very attentive. Prices is reasonable too.,50
