c82,s2,"The staffs were professional and polite especially FO-Jason Lam and Kelvin Li, they are talkative and made us felt warm as well as allow late check out",[staffs][+],,,,,,,,,,,,
c50033,s2,The hotel fixed the check-in time at 3pm but they are not consider flexible check-in time to avoid crowded in the lobby at the same time,[check-in][-],[lobby][-],,,,,,,,,,,
c913,s5,"The suite is huge, big living room, one spacious bedroom and an equally big bathroom",[suite][0],[living room][0],[bedroom][+],[bathroom][+],,,,,,,,,
c15544,s3,"Room comes with luxury design and spacious space, cozy color tone",[Room][0],[design][+],,,,,,,,,,,
c2500230,s7,"The rooms themselves are OK - decorated in a faux-Venetian style, the rooms and bathrooms are huge and_",[rooms][0],[rooms][0],[bathrooms][0],,,,,,,,,,
c50105,s11,I was very upset and went down to club lounge with my 28 inch heavy carrier,[club lounge][0],,,,,,,,,,,,
c68,s5,One small issue was the room was not available when we checked in but the staff more than made up for that through settling us in,[room][-],[staff][c],,,,,,,,,,,
c1553,s3,"However, upon checking out available rooms and prices, I proposed to the group that we stay at the Conrad Macao Cotai Central",[rooms][0],[prices][0],,,,,,,,,,,
c19942,s1,I read favourable reviews of this hotel at tripadvisor and decided to make a booking for 2 Bella Suite several days ago,[Suite][0],,,,,,,,,,,,
c50526,s5,counters on Main Lobby was chaotic,[counters][-],[Main lobby][-],,,,,,,,,,,
c2500343,s8,I took baths but there was no visible dust around the bathtub area,[baths][0],[bathtub area][0],,,,,,,,,,,
c50112,s7,"rooms are spacious, sheraton standard but not well-kept",[rooms][0],,,,,,,,,,,,
c2500106,s2,The build quality and finish are not top notch,[quality][0],,,,,,,,,,,,
c6376,s8,Gym's equipment is also looks new and instructor stood by during my visit in the morning,[Gym's equipment][0],,,,,,,,,,,,
c8,s2,"Room was so big and clean, bed was so comfortable",[room][+],[bed][+],,,,,,,,,,,
c2500350,s12,food for lunch where a chef helped us choose vegetarian food,[food][0],[chef][0],[vegetarian food][0],,,,,,,,,,
c18718,s4,"Inside the hotel, there is a massive shopping place, which is decorated like in Venice, with a canal built between shops",[shopping][0],,,,,,,,,,,,
c18604,s3,"a huge shopping center, theaters, casino, a lot of restaurants and also very close to the Galaxy which is also a huge complex",[shopping center][0],[theaters][0],[casino][0],[restaurants][0],,,,,,,,,
c57,s1,"30 minutes from airport, Stayed in junior suite, dining room, living room bedroom, there was nothing lacking.",[junior suite][0],[dining room][0],[living room][0],[bedroom][0],,,,,,,,,
c2500149,s8,"Overall, expect check-in and check-out to be similar to large properties",[check-in][0],[check-out][0],,,,,,,,,,,
c2500175,s5,"At first look, the view is ok, room amenities are intact, even mini bar has been filled up with drinks and snacks, but when I go to the bathroom, I find the toilet room wallpaper stained with brownish, or once reddish spots, skirting broads are dirty with soil and cobweb, the toilet flush suddenly stopped working and I am too_",[view][0],[room amenities][0],[mini bar][0],[drinks][0],[snacks][0],[bathroom][0],[wallpaper][0],,,,,,
c21014,s8,"(on a weekday and in July? this place must be havoc) Food was good, plenty of chinese and western dishes including Indian selections too",[Food][+],,,,,,,,,,,,
c9342,s4,I had a couple of treatments at the Shine Spa which was unbelievable,[Spa][0],,,,,,,,,,,,
c15544,s14,Free shuttle bus from and to ferry terminal,[shuttle bus][0],,,,,,,,,,,,
c80005,s3,"the staff was super friendly, welcoming and knowledgeable",[staff][+],,,,,,,,,,,,
c80051,s4,The staff really made sure that we will have a five star experience,[staff][+],,,,,,,,,,,,
c12739,s2,"As to celebrate the wedding anniversary & birthday with husband, I found the service was great, lovely decoration with a cake for us",[service][+],[decoration][+],,,,,,,,,,,
c16249,s5,Had booked a Belle suite room and the room was huge and grand,[suite][0],[room][+],,,,,,,,,,,
c50186,s8,"The Minibar in the room is a bad joke, but it is Asia",[Minibar in the room][-],,,,,,,,,,,,
c2500004,s4,Hotel is really big and from room to main lobby takes 20 mins,[room][0],[main lobby][0],,,,,,,,,,,
c2500213,s4,"average deco, old tv set, average shower but just a fixed shower head on the wall with unfriendly water temperature control",[deco][0],[tv set][0],[shower][0],,,,,,,,,,
c90,s5,You would think for the amount of money you are paying they would have flat screen tvs,[tvs][0],,,,,,,,,,,,
c80047,s2,And the cabanas are big and comfortable,[cabanas][+],,,,,,,,,,,,
c50080,s7,"When passing the key to me, she double confirm with me that it is not a connecting room",[connecting room][0],,,,,,,,,,,,
c50353,s7,"I'm not sure when the Earth Tower was built, but the room furnishings looked looked worn and tired and the decor was a bit of a letdown considering how the property has been advertised",[room furnishings][-],[decor][-],,,,,,,,,,,
c60050,s1,"Not so many hotels offer a cake for birthday celebration but Altira does It is not about money but its courtesy and care How can you go out and buy a cake in a city you are not familiar with At mid-night, room service staff sent us the cake ( as we requested ) in professional manner",[room service staff][+],,,,,,,,,,,,
c3079,s4,There's a free City of Dreams shuttle coming to the hotel every 15 mins or so,[shuttle][0],,,,,,,,,,,,
c50373,s5,"This was already 5pm in the afternoon when checkin time is 3pm When we agreed to the rooms being on different floors, the staff took another 5 minutes",[checkin][0],[rooms][0],[floors][0],[staff][-],,,,,,,,,
c2500267,s8,The bathroom was large with full amenities,[bathroom][0],[amenities][0],,,,,,,,,,,
c50716,s4,We didnt know which reception area we are supposed to check in,[reception area][-],,,,,,,,,,,,
c2500248,s4,The check-in experience was not the best,[check-in][0],,,,,,,,,,,,
c60117,s3,Comfortable room with amazing bathtub and spectacular view like nowhere else,[room][+],[bathtub][+],[view][+],,,,,,,,,,
c2676,s5,"It's the people you make the difference, from the pool boy to Manager, from cleaning staff to waiter",[staff][+],[waiter][+],,,,,,,,,,,
c60018,s7,The check out service is very nice and asked me how was my stay the night before,[check out service][+],,,,,,,,,,,,
c2500072,s5,The room was an huge,[room][0],,,,,,,,,,,,
c2500290,s8,Service overall was really slow,[Service][0],,,,,,,,,,,,
c60073,s7,"The indoor pool and spa was impressive and with good service, and yes another great view as well",[indoor pool][+],[spa][+],[service][+],[view][+],,,,,,,,,
c50227,s5,Arrive late or well in advance and sign up for the SPG membership for a shorter check-in line,[check-in][0],,,,,,,,,,,,
c2500308,s3,a very very small toilet,[toilet][0],,,,,,,,,,,,
c2500224,s5,"On getting to our rooms, again they are very grand and first impressions are average The bed was good but not the most comfortable thing I've ever slept in",[rooms][0],[bed][0],,,,,,,,,,,
c2500258,s6,"Another thing was the wifi, it's not for free",[wifi][0],,,,,,,,,,,,
c21405,s7,"On the day I checked out from the hotel, however, there was a', '_'",[check out][0],,,,,,,,,,,,
c2500006,s4,"I also have requested for this service and when I arrived at the lobby, I slowly approached the front desk staff then she stopped me and yelled at me saying I cant go to front desk",[service][0],[lobby][0],[front desk staff][0],,,,,,,,,,
c2500317,s4,"Quality of foods and selection of the buffet breakfast at the Cafe Deco is average, may be the Dim Sum serve in the Chinese restaurant could be better",[Quality of foods][0],[selection of the buffet breakfast][0],,,,,,,,,,,
c50126,s4,We were told that the new club facilities are going to be magnificent when finished,[club facilities][0],,,,,,,,,,,,
c2500255,s7,"Service- we requested for some extra towels, shampoo, slippers and they delivered it to our room straight away",[Service][0],[towels][0],[shampoo][0],[slippers][0],[room][0],,,,,,,,
c50098,s4,"Frankly, I have no doubt not to render my recommendation for this hotel except the people do not mind their one star service",,,,,,,,,,,,,
c2500226,s5,"Besides, there are shuttle buses to several hot tourist spots and this is very user-friendly",[shuttle buses][0],,,,,,,,,,,,
c16469,s4,The restaurant was really clean and the service was efficient,[restaurant][+],[service][+],,,,,,,,,,,
c2500054,s3,Check-in went smooth despite the huge crowds of people everywhere,[Check-in][0],,,,,,,,,,,,
c80007,s5,Our baby also enjoyed the pool,[pool][+],,,,,,,,,,,,
c2500233,s4,"The room had 2 TVs, and I was a little surprised to see that the TV in the living area was a CRT and not a flat panel",[room][0],[TVs][0],[TV][0],[living area][0],,,,,,,,,
c80055,s4,The comfortable bathroom was huge with a two-person shower and an automatic toilet,[bathroom][+],[shower][+],[toilet][+],,,,,,,,,,
c50137,s5,Good place for a short stay,,,,,,,,,,,,,
c2500135,s5,Rooms are all suites and average,[Rooms][0],[suites][0],,,,,,,,,,,
c2500088,s12,only i think it is fine for is the in room dining that staff are prepared to set up my table for my breakfast,[in room dining][0],[staff][0],,,,,,,,,,,
c2500052,s1,"Perhaps the mattress is some old, did not have a good sleep and feel tired in the next day",[mattress][0],,,,,,,,,,,,
c3634,s6,Two LED TVs,[TVs][+],,,,,,,,,,,,
c12350,s1,Overall a very pleasant stay with friendly and helpful staff,[stay][+],[staff][+],,,,,,,,,,,
c50022,s13,I noticed a big drop in quality after joining Marriot Bonvoy,[quality][-],,,,,,,,,,,,
c2500100,s2,"Also, the food court is average, feeling very stuffy and worth average-quality food",[food court][0],[food][0],,,,,,,,,,,
c50130,s6,"What I appreciate is the wifi, really very great wifi, other than that, the rest are normal to me",[wifi][0],[wifi][0],,,,,,,,,,,
c14032,s3,After this though all plain sailing,[sailing][0],,,,,,,,,,,,
c52,s2,Room was very clean and the meals were great,[room][+],[meal][+],,,,,,,,,,,
c11896,s8,The fitness and spa centres are well maintained as well,[fitness][+],[spa centres][+],,,,,,,,,,,
c50214,s2,My daughter can't sleep in the room,[room][-],,,,,,,,,,,,
c46,s8,and the convention room was very good... not stuffy- so could conduct business meeting at peace,[convention room][+],,,,,,,,,,,,
c12350,s2,The only problem is the water pressure in the room is weak and the cleanliness has room to improve,[water pressure][-],[room][0],[room][0],,,,,,,,,,
c3181,s3,Explaining the room and the city,[room][0],,,,,,,,,,,,
c2500157,s3,The rooms were massive and there was free wifi in the room ,[rooms][0],[wifi][0],,,,,,,,,,,
c50332,s1,We checked in on the Club floor which was fast and easy,[checked in][0],[Club floor][0],,,,,,,,,,,
c60112,s1,I was very fortunate to book during the Easter break and receive a great deal on an excellent room with a fantastic view and and hour long Spa treatment,[room][+],[view][+],[Spa][+],,,,,,,,,,
c2500130,s4,The Furniture and Washrooms are ordinary ,[Furniture][0],[Washrooms][0],,,,,,,,,,,
c16969,s4,Room was spacious,[Room][0],,,,,,,,,,,,
c1752,s1,"fantastic comfortable hotel,, though needs to have a lounge ,, which they did but converted to a playing room",[lounge][0],,,,,,,,,,,,
c2500263,s5,Whenever we asked staff members we were just pointed in a general direction and seemed to be going around in circles,[staff][0],,,,,,,,,,,,
c50063,s5,It doesn't ring a bell if their check-in counters are queued up with waiting time more than half an hour,[check-in counters][-],,,,,,,,,,,,
c5587,s8,Morning breakfast was OK and the dinner was like a true Vegas buffet.,[breakfast][0],[dinner][0],,,,,,,,,,,
c2500137,s3,The rooms we got were relatively cheap for the type of hotel and the room we got is large,[rooms][0],[room][0],,,,,,,,,,,
c154,s8,The broadway street had many food stalls,[food stalls][0],,,,,,,,,,,,
c91,s2,"You enter via the main entrance, right next to an imopressive  half scale model of the Eiffel Tower, which has a light show at 8pm, and from then every 20 mins, accompanied by Paris themed music",[tower][+],[main entrance][0],,,,,,,,,,,
c2500064,s1,This location and hotel was always on bucket list,[location][0],,,,,,,,,,,,
c2500335,s10,And no free wifi in room,[wifi][0],[room][0],,,,,,,,,,,
c4794,s6,you made the experience more pleasant :),[experience][+],,,,,,,,,,,,
c50060,s8,If you are not a SPG member you have to queue  quite sometime for check in during the peak check in time,[check in][0],,,,,,,,,,,,
c8001,s7,So the concierge sent us over to the bar in the casino of the Venetian - connected by a covered bridge from the shopping mall,[concierge][0],,,,,,,,,,,,
c50311,s11,"Food choices are limited, but there are many hotels within walking distance, so no need to stick to the Sheraton only",[Food choices][-],,,,,,,,,,,,
c60085,s4,"We enjoyed gym and the locker room with the Jacuzzi, sauna and steam room meant that I didn't use our huge bathtub in our room as much as I would have liked",[gym][+],[locker room][+],[Jacuzzi][+],[sauna][+],[steam room][+],,,,,,,,
c60119,s7,Just go there and enjoy the view and of course the food,[view][+],,,,,,,,,,,,
c2500217,s2,"Sure, the room clean, and sure, it has The Grand Canal Shoppes",[room][0],,,,,,,,,,,,
c60078,s2,"Had a swim in there wonderful pool, very helpful afterwards took us to the spa pool, had a sauna , and after wards u could shower and had everything from cream to hairdryer",[pool][+],[spa pool][+],[sauna][0],,,,,,,,,,
c2500123,s6,The check in staff were polite but slow and seemed overworked,[check in staff][0],,,,,,,,,,,,
c50200,s5,"The room is quite spacious with a nice pool view, but there was a weird smell in the room",[room][0],[view][0],[smell][-],,,,,,,,,,
c2500178,s1,We've checked in into non-smoking suite on a non-smoking floor,[non-smoking suite][0],[non-smoking floor][0],,,,,,,,,,,
c2,s9,It's really comfortable,[p][+],,,,,,,,,,,,
c50287,s6,"The room was spacious, but rather old",[room][0],,,,,,,,,,,,
c7212,s5,"So I went to the SPG counter, the queue is long and there's only two staff at the counter, and they took ages to finish one check-in, one even keep chatting with the customers on and off",[counter][0],[staff][-],,,,,,,,,,,
c80057,s6,"The comfortable room had 2 king size nice beds, 2 bathrooms, 2 showers",[room][+],[beds][+],[bathrooms][+],[showers][+],,,,,,,,,
c60047,s3,All experience from check in /check out was wonderful,[check in][+],[check out][+],,,,,,,,,,,
c50301,s3,"And services were also out of my expectations, I supposed I can get service like other same level hotels",[services][-],[service][0],,,,,,,,,,,
c2,s13,The hotel interior is modelled after Venice. ,[hotel interior][0],,,,,,,,,,,,
c50364,s4,"The hotel feels dated with strange smell, although I think it's pretty new when compared to some other hotels in Macau",[smell][-],,,,,,,,,,,,
c50124,s3,The buffet breakfast was very average there aren't many breakfast options and the quality wasn't the best,[buffet breakfast][0],[breakfast options][-],[quality][-],,,,,,,,,,
c5624,s3,Overall the service provided was excellent but the hardware is just average compared to other similar Macau hotels (hence the overall 4 star rating),[service][+],[hardware][0],,,,,,,,,,,
c3500004,s5,"This make us feel comfortable from check-in process, personal services, check-out, dining experience",[check-in process][0],[personal services][0],[check-out][-],[dining experience][0],,,,,,,,,
c2500215,s6,Robotic staff,[staff][0],,,,,,,,,,,,
c60121,s5,"The room has everything incl a lovely view of Macau- all amenities you need are here- products used are Aigner in Leather, slippers are velvety & dressing gowns are silky",[room][0],[view][+],[amenities][+],[gowns][+],,,,,,,,,
c9747,s4,The breakfast at the urban kitchen was worth every penny,[breakfast][+],,,,,,,,,,,,
c20,s1,We stayed a week in a King size room with Executive Lounge access,[stay][0],[lounge][0],,,,,,,,,,,
c35,s7,"The room itself was very tastefully decorated, and well lit",[room][+],,,,,,,,,,,,
c2500267,s4,It took more than an hour for the confusion to be settled and for us to get our final room assignment,[room][0],,,,,,,,,,,,
c12275,s1,Our family usually have Breakfast buffet at Mistral,[breakfast buffet][0],,,,,,,,,,,,
c800010,s2,Hotel was nice but the service was terrible,[service][-],,,,,,,,,,,,
c60010,s1,"The room is very spacious and comfortable with living area, bed area, closet and the bath room is amazing",[room][+],[living area][+],[bed area][+],[closet][+],[bath room][+],,,,,,,,
c12720,s8,"However, we were upset learning that our Accor-Club points were granted to some other guest - a mistake of the staff - ",[staff][-],,,,,,,,,,,,
c50178,s6,The reason I gave a 3-star rating was the poor design of the shower and the breakfast situation,,,,,,,,,,,,,
c6078,s2,"He is friendly,outspoken And willing to assist guest when they need advise he is there is assist so I recommended to stay at this hotel",[staff][+][p],,,,,,,,,,,,
c80044,s3,The service was top notch,[service][+],,,,,,,,,,,,
c19124,s6,"While we were given a map, there was no directory of services in the room and the one on the TV said that it was still being developed and so it was only after we'd eaten in the crowded food court that we discovered the other restaurants within the complex",[services][0],[room][0],[TV][0],[food court][0],[restaurants][0],,,,,,,,
c36,s3,"he hotel is not in the city center (Cotai), but you can easily get to the city by bus (take a free casion shuttle, a public bus or a taxi for less than 10 USD)",[shuttle bus][+],,,,,,,,,,,,
c2500199,s7,Check-in is at 3:00pm and Check-out at 11:00am,[Check-in][0],[Check-out][0],,,,,,,,,,,
c2500292,s4,"I noticed an ashtray in our non-smoking room, but I didn't smell any lingering smoke",[non-smoking room][0],,,,,,,,,,,,
c2500357,s4,The staff are ordinarily trained in guiding guests to the locations asked about,[staff][0],,,,,,,,,,,,
c2500185,s3,The suites are simply ordinary,[suites][0],,,,,,,,,,,,
c86,s5,The hotel staff was friendly,[staff][+],,,,,,,,,,,,
c93,s3,I still remembered we queue for check-in process which kept us waiting for more than half an hour,[check in][0],,,,,,,,,,,,
c50359,s1,We used an express checkout and later found in our credit card bill that the hotel overcharged us,[express checkout][0],[overcharged][-],,,,,,,,,,,
c5745,s6,"Especially Jade LY, any big or small request or enquiry from me, she will try to satisfy me and keep smiley face with me",[staff][+][p],,,,,,,,,,,,
c2090,s5,"Considering the money we spent on food, drinks and accommodation, we expected a reasonable level of service",[food][0],[drinks][0],[accommodation][0],[service][0],,,,,,,,,
c32,s1,"The standard of the room itself was great and although all the facilities such as the gym, pools, sauna and even the room were very similar to the sister hotels",[room][+],[facilities][0],[gym][0],[pools][0],[sauna][0],,,,,,,,
c84,s3,Spa was incredible,[spa][+],,,,,,,,,,,,
c50060,s5,The breakfast was very nice and provided a wide variety of food include raw honey and fresh juice,[breakfast][0],[food][0],,,,,,,,,,,
c2500029,s3,"Maybe the hotel is too big and staff is too many, the service average is under expectation, but you cannot say it's low",[staff][0],[service][0],,,,,,,,,,,
c2500184,s6,"The swimming pool was small, not an infinity pool anways",[swimming pool][0],,,,,,,,,,,,
c2500160,s1,fine room layout,[room layout][0],,,,,,,,,,,,
c92,s2,From the time at check in to check out,[check in][0],[check out][0],,,,,,,,,,,
c50150,s1,We chose the Sheraton as a safe value but ended up quite disappointed,[value][-],,,,,,,,,,,,
c2500258,s7,"With the high rates for the room, we're hoping they could include the free use of wifi",[wifi][0],,,,,,,,,,,,
c50201,s2,Never had this experience before where the front desk was so full of people waiting and sitting on the floor in a 5-star hotel,[front desk][-],,,,,,,,,,,,
c60105,s1,"Got a really good location and view for a night in this hotel, didnt quite expect it to be this good since the hotels in Macau are mostly catered for the hungry gamblers even if they are 5 star hotels, there is always something missing",[location][+],[view][+],,,,,,,,,,,
c45000025,s2,The condition of the room is unacceptable,[room][-],,,,,,,,,,,,
c60084,s2,"Beautiful rooms with a lot of living space amazing view and breakfasts in room, we got everything what we paid for",[rooms][+],[view][+],[breakfasts][+],,,,,,,,,,
c2500334,s2,"My toilet didn't work, after the maintenance have gone the house keeping was coming to clean up ",[toilet][-],[house keeping][0],,,,,,,,,,,
c449,s3,I was also so touched that you all remembered me from my last visit - that felt so nice and touching,[staff][+][p],,,,,,,,,,,,
c2500335,s1,Arrived at Macau ferry on weekend and easily find big venetian's shuttle bus,[buttle bus][0],,,,,,,,,,,,
c6309,s5,"Breakfast was ok, but not great",[Breakfast][0],,,,,,,,,,,,
c31,s4,Service in the Hotel is great - from the moment you arrive,[service][+],,,,,,,,,,,,
c2500203,s3,The sheets on the bed were average I was sleeping in ,[sheets on the bed][0],,,,,,,,,,,,
c50024,s5,I paid the price and used the pool but what a disappointment ,[price][0],[pool][-],,,,,,,,,,,
c2500301,s5,But the site said we were supposed to have a garden and a decent view,[view][0],,,,,,,,,,,,
c2500268,s3,To get ice to our room took two phone calls and a half hour wait,[room][0],,,,,,,,,,,,
c13105,s4,Two outstanding incidents came to mind - on our first night our room was extremely cold and we were told by someone from housekeeping the air con could not be controlled in our room as it was centralised,[room][0],[housekeeping][0],[air con][0],,,,,,,,,,
c15217,s10,We played with water guns and we went swimming,[water guns][0],,,,,,,,,,,,
c2500073,s16,Kids playing  area is small,[Kids playing area][0],,,,,,,,,,,,
c8667,s2,"the best of the best hotel, thanks hotel Manager and staff again",[hotel Manager][0],[staff][0],,,,,,,,,,,
c50075,s6,"Once we got to the rooms, 2 keycards had to be re-keyed which meant more queuing",[rooms][0],[keycards][0],,,,,,,,,,,
c50299,s3,"We had to become SPG member while we booked, so we went to the SPG member checkin counter and we had to wait 45 min before to finally checkin, there was less than 10 people in front of us",[member checkin counter][-],[checkin][-],,,,,,,,,,,
c3526,s5,Staff were very courteous and helpful,[Staff][+],,,,,,,,,,,,
c50062,s6,Which also explains the sour and dour breakfast line server,[breakfast line][0],,,,,,,,,,,,
c90,s7,"Great food court on level 3 of the hotel lots of choices from Chinese, Vietnamese, Indian, Italian cuisine at reasonable prices",[Food court][0],[chinese][0],[Vietnamese][0],[Indian][0],[prices][+],,,,,,,,
c2500229,s5,"The bathroom was huge with bath tub , separate standing shower, separate toilet",[bathroom][0],[bath tub][0],[shower][0],[toilet][0],,,,,,,,,
c19026,s10,A lot of shops to choose from and if you are lucky you will be able to see he opera singeer,[shops][0],,,,,,,,,,,,
c2500007,s6,The Check in queue was long and took forever to be served,[Check in][0],,,,,,,,,,,,
c50120,s3,"Today when I was checking out, the staff was so confused",[checking out][0],[staff][-],,,,,,,,,,,
c2500228,s3,"Room is clean with a huge bathroom that has a separate toilet, dressing table, two sinks, a bathtub and a shower area",[Room][0],[bathroom][0],[toilet][0],[dreessing table][0],[sinks][0],[bathtub][0],[shower area][0],,,,,,
c50108,s2,"However, I do have a bad check in experience here",[check in][0],,,,,,,,,,,,
c154,s7,So I requested to change the room successfully,[room][0],,,,,,,,,,,,
c3526,s7,The bath and shower were great,[bath][+],[shower][+],,,,,,,,,,,
c2500122,s2,All the amenities you could want,[amenities][0],,,,,,,,,,,,
c2500207,s8,Signs are clear and pointed us to check-in,[signs][0],[check-in][0],,,,,,,,,,,
c18960,s5,"We were given a suite on the 30th floor on the south side, the view at night was brilliant",[view][+],[suite][0],,,,,,,,,,,
c50094,s7,"In the breakfast of Feast International, he gave my fiancee a shawl as she was quite cold from the airconditioning, without_",[airconditioning][-],,,,,,,,,,,,
c50321,s5,We called for assistance from the floor lobby phone and a bell man sent the new key cards up,[floor lobby phone][0],[bell man][-],,,,,,,,,,,
c80040,s1,"Everything about Banyan Tree is remarkable moment & service, the staff always provide beyond-expectation services that continues creating memorable experience for us",[service][+],[staff][+],[services][+],,,,,,,,,,
c2500245,s4,No special areas or services to guest staying here,[services][0],,,,,,,,,,,,
c4165,s4,"sound insulation was not great either, I can hear people talking in the hallway clearly",[sound insulation][-],,,,,,,,,,,,
c60031,s2,"The staff are very helpful, prompt, and polite",[staff][+],,,,,,,,,,,,
c1710,s8,"On New Year''s Day, we were assigned to take breakfast at Grand Orbit"", '_'",[breakfast][0],,,,,,,,,,,,
c2500229,s3,"Oh, forgot to mention, there was free shuttle to the hotel when we arrived so it was a plus",[free shuttle][0],,,,,,,,,,,,
c8793,s6,The staff refilled our coffee without asking,[staff][0],,,,,,,,,,,,
c50492,s9,"In the end, we were not on a very high floor and also the view of our room was blocked by the other hotel_",[floor][-],[view][-],,,,,,,,,,,
