Content,Rating
"When I checked in in the morning, someone I did not know was booked with me. But I was relieved because your staff told that there was nothing wrong with me. I returned to the hotel in the evening i can not enter my rood because the key did not work. When I contacted the staff, I was embarrassed that my room had changed without any mention . I was so tired that I packed my bags in the 20th floor and went to the newly assigned room, and I found that  the stranger was already in the room. The manager upgraded the room, but I was not feeling well. Especially the most unpleasant thing was that the next day when I checked out, the staff was the employee who checked in the day before and there was no apology to me.",20
"Being a regular to Macau, I have stayed at all the luxury hotels on the Cotai Strip. Wynn Palace is by far the most opulent. What sets these luxurious hotels apart from the rest, is the customer service.  This is my 4th stay at Wynn Palace, and I have only had positive experiences until now. The property, room, decorations, all elements of the hard products are simply breathtaking. Steve Wynn did an exceptional job designing this hotel.   However, the soft product, or customer service aspect, needs to be retrained and improved. Upon checkout of my recent stay on January 7th, I proceeded to the Registration. I gave my room number and key to the registration agent. She looked up my room and said ""Oh you have ordered a movie in your room last night. The charge will be 135 MOP.…",20
"It was holiday after ny2017. Expected and excited initially with staying at Wynn Palace, but disappointments set in as you step in to check-in.  Checking at 4:30pm ( 3pm check in time ) to be notified that there is no room yet available in the next hour. We urged and gave us a non-smoking that smells smoked.  We have to wait another hour to have another room arranged. We were kept waiting for that long with room service kept telling us that they will send someone to our room with new keys.  I was certain of the waiting time because we watched the fountain show for 3 times!!  Eventually got arranged a fresh room and went out around Taipa. We were amazed with other nearby hotels, and saddened with the fact that we are staying in this pseudo 5-star deluxe hotel!  Next disaster was…",10
"I'm staying from 25-28 Nov 2016. Gave feedback on the first day on 2 to 3 occasions on the poor air conditioning. The Airconditioning temperature is set at 19 degree Celsius and the temperature remains high. Service staff, Peter, came and sounded defensive trying to manage us by saying and perhaps we need to take a shower or it will take a longer while. The fan speed was at auto and not high and the temperature was set at 20 and not 19 degree Celsius. At the highest fan speed, the aircon vent is not even blowing out cool air at all when I stand on the bench to feel the vent.   A very, very big disappointment. If service recovery is not done, it is the last time I am going to choose Wynn. There is no point apologizing if service recovery cannot even be carried out for a 3 night…",10
"You might have to prepare some cash if you order in-room dining. Because I was asked to pay in CASH or a Credit card without password.  And don't forget to check the minibar usage when you check-out. I was charged for almost 1000 HKD, which I did not even touched. (although it was adjusted, it was very unpleasant experience)",20
I spend 30 mins to check in the hotel and I spend 20 mins to check out. It's really waste a lot time to waiting for! Also I purchase the boat ticket and spend my 1 hour to wait front the counter! They told me that system is crash!!! After I check out the hotel and I found my phone charger might be forgot in the room. I ask them to check if my charger in the room and they said please wait here. I am wait for another 30 mins there and get the feedback is we don't have time to check your charge now. What about you go back to your rooms to check? OMG... what service they provide? I will not stay this hotel again!!!  But the room is clean and big. ,20
"After 5 visits with Cafe Fontana since its opening, my impression and satisfaction level with this Ritzy cafe has come down hill overtime. Why do I rate this cafe shop as poor currently ?  My initial ratings on the first 2 or even 3 visits were average or even above average. The dining room has been decorated uniquely with a magnificent view of the performance lake. The background music jives in with glamours dining pleasure. The servers and the team manager were helpful in accommodating diners' needs.  The poor part was the food variety. The cafe only offered buffet and very limited A La Carte. The food in general was near average but I think its performance lake and service lifted up its reputation more above average.  The price was in general OK for upscale dining.  Here is…",20
"My friend stayed at Wynn Palace and advised me to check with them on the TV channels provision as she found lack of choices. As my hubby is a big TV fans, I would like to do some research before my stay. I sent message to Wynn Palace via its official facebook page, the admin replied me within 1 day and promised to get back to me asap. Then after 1 full day, the fb admin told me to call direct to hotel enquiry or send another email to its inquiry instead!!! My goodness!!! All I am asking is what TV channels they provided, it should be an easy questions I assumed. Then I sent email to its inquiry asking for the room facilities, after 2 full days, I didn't get any reply!!!!! The special room promotion has ended.  Wynn Palace claims that they provide you 'palace' 'royal' experience,…",10
"Came here twice in two months during grand opening and for my wedding anniversary. Front office staff managers highly inexperienced and  lack professionalism and are quick to overpromise and under deliver. After a brutally subpar first visit where they booked me into a already occupied room by Chinese loan shark gangster and wee-morning hour visits by casino prostitutes ringing my doorbell,  front office staff were quick to apologize for the mix up and say they would ""WOW"" me on my next visit. They definitely WOWed me by overbilling me and laying the blame on others. Wynn Palace is a  superficial oasis facade with an immense problem of employees lacking leadership and ownership.",10
We had to wait an hour to be seated for breakfast. I've never had to wait for breakfast in any hotel. I was with my grandparents who are 90 and 88 (one of them in a wheelchair) and they would not help prioritize us and let other VIPs cut before us.,20
"First of all: the hotel is new and the style looks fantastic. Nice suites, newest technical gimmicks and a great selection of shops around the casino. However, the staff at reception and guest relation is useless, lies to guests and causes anger and confusion. The good: Spacious rooms, great design, brilliant amenities Fountain and music show almost as good as at Burj Khalifa (Armani Hotel) Koon decor amazing Nice casino with elegant atmosphere   Great service at the pool restaurant  The bad: Disappointing gym facing walls No access to the pool area to watch the fountain after 8 pm A lot of tourists running around and disturbing guests The ugly: Reception can't handle the amount of guests checking in, level of English could be better Useless guest relation: my TVs didn't work…",20
"I went to make a complaints here regarding to my bad experience as I can not find your hotel e-mail address from website. I had stayed in your hotel on 11th-12th Sep, room no.1776 Ms. Tang. I had given feedback and complaint to the duty manager at the hotel lobby when I was check out yesterday and I hope the duty manager had followed up my complaint regarding to my bad experiences at swimming pool yesterday morning at 11:30 am. I checked in the swimming pool, no staff escort me to the sunbed and I had to found the space to seat by myself and finally I had found a sunbed in the swimming pool. But I sit there more than 15 minutes, no one provide towel and water to me and my friend. Therefore I had looked for the pool staff to give me a food and drink menu. I had ordered some food…",10
"I had stayed in Wynn Palace with my family and overall experience is good. However, the services in the swimming pool is very bad, no staff doing services in the pool deck and the pool staff attitude was very bad and not caring the guests. The facts, I was enjoying the sunbath in swimming pool and I was asked the pool staff Cesar for water, towel and food menu but the staff was trying to ignored me as he was playing his mobile phone until I had raised up hand 3 time to ask him for services. When I was leaving the pool, he was not allow me and my son to bring the towel to back to the room. During the conversation, he was very rude and no services at all.  Unbelievable that such a luxury hotel the services was like that, the above experience were make me and my family were very…",10
"We stayed in the suite for 5 days, the hotel and the room itself is very beautiful with views towards the fountain show and swimming pool. However the service in that place is very poor!   Firstly, when we arrived the hotel we got told by the staff our room wasn't included breakfast and asked us to go somewhere else to eat. (We had double checked with them many times as we remembered we booked a room with breakfast.)  Secondly, we wanted to take our clients to afternoon tea on the other day and the staff told us there's no reservations allowed and you have to just WALK IN by luck as they only have ""20 sets"" of afternoon tea a day with hundreds of guests waiting!   They also have like 10 staff saying goodbye to guests while only one cleaning the table and serving the guest!   The…",20
"Since when a luxury resort has this habit of changing policies for their own convenience instead for patrons?    Not accepting reservation for any meal sessions and telling you to walk-in?    Is it because you can't control the floor and  balance the flows? So to make sure your in-houses have enough seats, the walk-ins have to be the ones to suffer?  I made a reservation at the buffet restaurant few days after your opening, then called in to cancel on 31 August.  I called again this evening, wanting to keep my reservation and I was given a ""NO"".  But why didn't you people tell me the ""NEW POLICY"" when I called to cancel?  I could have just cut down the capacity then cancelling the whole booking as we are actually going to celebrate a birthday.    The Birthday Star likes buffets,…",20
"This is a place with countless staff but no one willing or able to help you. It takes multiple exchanges with the staff to get an answer to even the most basic of questions, they nickel and dime you on every corner, and the facilities are not very clean or well maintained. Do Not Waste Your Money Here! (unless you have children there are seemingly more children than adults). This was supposed to be a romantic birthday getaway for my Fiancée, however now our perception of Macau is forever tainted.",10
