Content,Rating
"I have to say, i did enjoy the stay in your hotel. Steven extended us a very warm welcome upon check in. Me and my wife got a very nice upgraded room with fantasic view, maybe that's a little treat to us because of my wife's birthday and we were appreciated.  However, we realised that we left 2 phone charger in the hotel room on our way to the ferry terminal. Luckily, we still had time so we decided to go back. We first checked with Concierge and took us 15mins waiting for a negative result which was not possible. We checked again with a foreign front desk officer, after another 15mins waiting finally they found my chargers. The front desk staff was nice enough to bring back the charger to me and it took 15mins AGAIN.   Here comes the most ridiculous part : the lost & found…",10
"Usually I like to write long reviews, however this place doesn't deserve it.  I asked on check in how long their holds are put on credit cards and I was told it would be released straight away.   At check out, I asked and they then told me 14 days but ""as a favour"" they could do it in 7 days. I asked them to do a miscellaneous charge (which hotels can do and have done in the past) so that I could take cash instead which I was told they do not do and would have to wait a minimum of 7 days.  Pay cash for your incidental deposit if you stay here.",10
"Not a pleasant stay at all,  we would like to request to have quick look at swimming pool at 6pm as we just checked in and staff insisted cannot as pool is closed.  But then allow two foreigners to go in. We requested for late check out to 1pm but the reception lady said sorry you will need to pay for 1000hkd if check out at 1pm. Thank you,  there are many hotels in macau and you are not the only one. I just stayed at studio city during mid autumn festival,  they allowed us late check out at 1pm with very nice smile,, by the way much bigger room!!!",10
"My family just returned home from our stay in JW Marriott for 3 days in Macau.   Pros: Very spacious hotel room and very nice decoration  Cons: It is very obvious the staff in the hotel are not properly trained with very serious management issue.  From the service at the restaurant to room service (like the waiter was chewing gums while servicing customers in Urban Kitchen in the morning), water were not refilled on time, room service were not finished till 4pm despite our reminder in the morning.   We have stayed in many Marriott in the world but this is obviously the one with the worst customer service we have ever encountered",20
"Every time when I visited Macau, I was staying at Marriott since its opening. However during a recent stay in the last weekend, I found that the service level of Marriott has been deterioted.  I used to have lunch buffet at Urban Kitchen and this time I would like to try the buffet dinner. My little daughter was so excited and pulled me to the food counter right after we sat down. When I approached the rice portridge area, I didn't recognize and misthought it was a cold cut counter. I took two abalones and was immediately stopped by a staff named Tiger. He gave me a lesson, saying that if the abalone could be eaten rightaway, it would be easily gone as every one would just take it away. I was immediately saying sorry that I've mixed it up with the cold cut. But he then ordered…",20
"We always favour Marriott as a Hotel brand but will definitely have a second thought after our poor experience with Marriott Macau.   We have stayed with the hotel for one night a week ago. When we did our booking, we thought we have paid to upgraded our room to executive package with access to lounge and free breakfast. However, this turned out to be a total disaster!   Everything was fine when we first arrived, check-in was ok and room was great! The main issue was with the executive lounge - Instead of a warm welcome,we encountered a very bad attitude staff (Cliff) who was terribly rude. He could not find our room (or name) on the executive list via their system and since, have dealt the issue with extreme bad manner! I have then asked to deal with his management and…",20
"We book the room at 3pm and was told and promised that the room will be available at 4pm. By the time we are back to the hotel at 7pm, we were told that the room will be available in about 30 minutes later. At that time, my family were all wet and cold after finished swimming. We had to borrow my friends' room to get change. Finally we got the room at around 8pm. Next day, the manager apologized for letting us use the Executive Lounge and promised that everything will be well arranged, we can just go there in the afternoon. When we were at the Executive Lounge, our names is not on the list and they were not informed. Again, we were totally disappointed about the services we got. This is the worst 5 Stars hotel that I had ever stay.",10
"Stayed at JW Marriott Macau for 2 nights. While the hotel is new with great swimming pools, the crowds are astonishing. You are in constant race to get a table, find a chair at the pool, and line up for various things. This is not what a holiday is supposed to be. In addition, because most of the hotels are very large (easily 1000 rooms), staff are only trained to handle the masses of customers, and there is no service to speak about.",10
"This is the first time we went to JW Marriott Macau but we have been to many other JW before.  I have to say this is the worse experience I've ever had.  We arrived at 3:40pm and the lobby was packed.  Every single seat was occupied with over hundred of people waiting.  We proceed to the check in counter and the queue was so long.  We were told by one of the staff that the minimum waiting time is 45 minutues!  My husband said we would like to go to the pool and the lady staff helped us to get the access card and when the lift landed on 3/F, we already saw over 30 people queuing to just enter the pool.  I really thought this will only happened in the 3rd line cities in China, but we are in Macau yet a 5 stars hotel!  We decided to give up and just stroll around.  The mall is full…",10
"The hotel is new and location is nice, but I need to make a complaint about the customer service.  I made the reservation for 05/20-05/22, through my credit card reward program which is pre-paid and can't be refunded.  When I arrived, the hotel check-in worker requested my credit card for deposit which is understandable.  After we left, it's been a nightmare.  A week later, I found a more than $500 charge to my credit card from ""JW front desk"" (showed on statement).  I made an international call to ask about it and they told me that was the deposit and I should see the refund on my statement in a couple days.   A week later I still didn't see any refund so I made another international call again.  A lady told me that they were processing the refund and it should be completed in…",10
"I hardy write a review but Marriott really need to step up on their service!!! Came here to celebrate Father's Day over the weekend with family and friends and had to wait over ridiculous 50 mins standing at check in counter to check-in 5 rooms. The staff was staring at the screen all the time and at least 30 mins he was just gone. Seriously understaff and the staffs were clueless. We only got 4 rooms.   Previously requested non smoking floor, with two cots and none were noted. One room smells very very smoky- eventhough on non smoking floor.   We didn't get our last room until 1:15am as we expect the keys to arrive at the room we requested. We waited until 6:15pm and went out for dinner and it never came when we got back.   The night manager came out trying to ""do"" something by…",10
"In JW Martiott Hotel Macau, waiting is only thing you can do! We spend over half an hour to check in and spend further hour to wait for a room card! Front desk staff not so helpful even very nice to tell me please wait, sorry! Never go to Marriott! For wait lover, please go to enjoy!",10
"I stayed at this hotel for over a week for business.  The room is relatively new and the bed is comfortable. View from the room is good as it was facing the pool and the 2 large blocks of Galaxy Macau.  TV channel lineup was pathetic as there is no HBO, Disney Junior and English Premier League (they were showing Serie A / German League). I rationalise that as this hotel was attached to a casino, maybe they wanted us to go gamble instead of staying in the room watching TV. Ha ha. I previously stayed in Venetian a few years back and I thought their TV selection wasn't as bad as this.  I stayed on a non-smoking floor, but the lift lobby at a non-smoking floor had cigarette butts littered around and the foul stench of cigarette smoke permeating the entire floor. This actually…",20
"Long queue at reception, customer service manager calculated wrong bill three times and delayed our check in for an hour and was extremely arrogant and rude, the pool boys were unhelpful and threw our personal belongings on the ground. The whole experience was horrible given that this is a five stars branded hotel. Mind you, the waterfall slide was extremely dangerous when swimmers exited, just be careful. Good that there was a lifeguard there who acted quickly and saved my dad's life!",10
I ask for the hotel to check out my toilet when I was there. It took me two call to tell them to come and check it. How come they let the electric in the toilet underlook!? need to improve. Hope my next visit I would face this kind of problem again.,20
"This is one of the newest hotels in Macau this year and I thought a new hotel will perform far better than all others, having learnt from the mistakes of all existing competitors. But no, there is this huge long line up at reception just for check in, even though we have requested online for early check in. The staffs are new and not fluent with the service standard of Marriotts. A disappointment! Would not stay here again! ",20
"I stayed at a Deluxe room for 1 night at the end of March 2016. As many other reviewers said, the design is excellent, an absolute 5star grade. But the credit goes to the designer. The facilities and service are both less than that.  While checking in, the staff, holding my ID and credit card, didn't seem to be able to locate my record. He asked in what way I booked my room, and I said on the site of a travel agency. He phoned someone and finally, he found it. It doesn't take very long, but, as a 5star hotel, it looks like their guest records are a bit messy.  Regarding facilities in the room, everything looks fine on surface. Yet, as you use them, problems may come out.  1.	The water would not drain in the water basin! It took me some time to find where the control is located…",20
i was humiliate by jw marriott staffs happened twice they accusing me the things which not my fault because of this they dont let me stay even casino give me free room cause im VIP card holder they wont me allow they call security to throw me aaway and saying dont ever come totheir territory！with many people arounds they can do this to the guest i spend money thats why i get free room！to the management of this can you help me to spread this humiliating hPpened to me i video them i have the prove of they rude treat to the guest！ please help me some action to this unhuman treatment！what ever ive done i deserve the human treatment they can be polite if ever i did mistake this not the right treatment to human！please give me justice for this。thanks,10
"The hotel is stunning. Rooms are lovely and bright.The service is more 'serviced apartments' than hotel. The hotel checkin process is long and disgraceful. We have stayed twice. On our first occasion we were told that we can only pre register to checkin after 12 30, we arrived at 12.. Fine. Then was told by the helpful Guest Relations that we could pre register earlier. She asked who had given us this information and I pointed the person out. To my disgust both of them were arguing with her that this was not the case. Appalling. This is JW Marriot, a supposedly 5 Star hotel. We than checked in on another date and this ordeal lasted 30 mins of trying to find our confirmed and paid for booking through a 3rd party. Same ordeal at check in. We had to ask for the manager as we were…",20
"I stayed at room 25242 from 24 Nov to 26 Nov 2015. In the first evening when I came back after dinner, I found the window curtains were closed. I sure that I have not closed it when out and thought it maybe some hotel staff came to close when we were out. On the second night, my wife and I went to the gym room at around 7pm. My wife returned to the room by herself at about 8:30pm. When she opened the room, she saw the curtains opening automatically. She was frightened by this strange and sudden movement and rushed down to the lobby. She was shocking and told the front desk staff what had happened. The front desk staff not even trying to pacify her nor took a seat for her. But told my wife that they knew this problems in some the guest rooms. To my surprise, how can your staff…",20
"Pros: 1) Free shuttle from Outer Harbour Ferry Terminal to hotel door.  There are free shuttles from some other destinations.  Not sure whether it is easy to get out from the hotel by free shuttle.  2)  Generally the room is clean and the view was fine  However, the hotel guide book was vandalized by some previous customers.  3)  The technician who visited my room twice at 4 to 5 a.m. was helpful and in good manner.  4)  The buffet dinner at the hotel restaurant is reasonably priced with good variety of food.  Cons: 1) I need to sleep in total darkness but this hotel could not offer me so.  The night lights under the bed and under the toilet sink could not be switched off during my stay.  While the former was found to be a technical fault after I called the front desk at 4 am,…",20
"My husband and I stayed 4 nights but paid for 6 nights due to our strange flight time from the U.S.  That wasn't an issue because that was our decision.   We had to change our flights at the last minute to arrive a day early in Macau.  so we ended up having two separate hotel reservations – one for the first night and second for the rest of our stay at Macau.    Prior our arrival at Macau, we had emailed the General Manager of the hotel, Brian Tong, asking him for assistance in combining the two reservations so we would not need to check-out after the first night stay just to check back in.  Mr. Tong never did respond to our email but we figured the hotel staff would be able to fix the issue at check-in.   To our disappointment, the gentleman that helped us check-in upon our…",10
"The rooms and facilities of the hotel itself is really good. But then the poor services from check-in to security ... dramatically down graded the hotel. I am not saying all staffs are poor but if you happened to bump into more than 5 poor staffs in a 5 star hotel.... that's not a good percentage!  At the check-in counter, there were two different lines for check-in; there's no sign or what so ever to distinguish their differences. We picked a shorter one and a friendly staff came immediately to ask if we have the booking document printed out. We had our hotel voucher printed out before so we said yes. If fact, we found out later on that it was totally another thing, it's a ticket that was printed out from another counter....  so we go all the way to line up again....  The room…",20
"I booked a connecting room last Sept 13 to 14 and guess what?  I got the 1st room at 4 PM and then was informed to get back after one hour to get the 2nd room's key.   After 1 hour, the room is not yet ready and waited till 6 PM.  Few comments from the front desk and even the Manager Steven Jiang were not convincing and obviously inexperience.   For example:- 1.  Our hotel property have only few connecting rooms, that's why you need to wait.   Duh, the checkout time is 11 Am and don't give me such an excuse coz i don't really care? 2.  Mr. Jiang seems not serious in tackling my issue and then offered me a late checkout.   Duh, did i asked for the late checkout? 3.  Sunday was very busy and full, that's why the room was not yet ready. 4.  Still refilling the mini-bar section and…",20
"We booked a breakfast + Galaxy deck special package for the weekend to try the new Galaxy pool facilities....Hugely disappointing. 1. Check-in is normally at 15:00. We showed up at 14:45 and our room wasn't ready, which is disappointing but understandable. We went for late lunch and returned at 16:30. The staff informed me that all non-smoking floor rooms were already fully booked, and asked me if I could accept a smoking-floor room, although I requested a baby cot during my booking. 2. When we finally arrived at the room, a vacuum cleaner was blocking access to the door. We asked a cleaning staff if the room was ready, and he said that he didn't know. 3. After clearing the vacuum cleaner, I noticed that the magnetic lock was broken. I asked a staff and he replied that the lock…",20
"Attracted by the new facilities and opening hotel room package, I decided to stay at JW Marriot on my holiday on 15 August. The rate was high - $3300 per night - perhaps because it was a Saturday. However, what I got from JW Marriot was nothing comparable to the price I paid.  Firstly, this visit to JW Marriot was intended to celebrate my partner's birthday. When I made my booking months ago, I specified that this was a visit to celebrate the occasion and was asking in the remarks if there were any arrangements that could be made prior to my arrival, be they a card or a pre-ordered birthday cake. However, I was not contacted by any means and unsurprisingly, no arrangements were made. More shockingly, it was not until I had entered my hotel room when the person at the check-in…",20
"We stayed 2 nights at retreat pool suite with private pool and it was absolutely disappointing. The first pool was digusting, full of sticky moss at the bottom of pool. The condition was basically not ready for any customers. This is a big concern esp. for a family with kids. When I asked for a room change, the guy named Leo didn't know how to handle, kept saying to get someone to clean the pool with moss instead of a change, which means, I need to wait may be 3 hrs or up for them to clean up! And the funniest thing was, as I knew he was simply not capable to handle, and asked for a senior one to talk to, he rejected to provide his senior's name as well as he claimed that his senior was not responsible for this! Well, what a suprising answer. At the end, I spent 30 mins waiting…",20
"We had a family package and stayed for 2 nights in Mid August weekend. Overall experience is OK but the check-in & check out experience were very bad. They did had a separate member counter for check-in & out but the speed of service is extremely slow. Even slower than the normal counter. My bad experience that when I was checking in, a mainland guy just stood next to me and watching my form. When I shout to him that these were my private information, the receptionist started to realize this and spoke to him. The room size is small, cleaning OK and nicely decorated. The price is high and not worth with the services standard provided. I should trusted the other review that the poor services here.",20
"Stay for a pool suite for 3 nights,  spoiled our mood in the 1st day started from check in. And vert consistent thereafter. Staff are so inexperienced even in the executive lounge.  Only the room itself is excellent but the credit goes to the designer. Check in is wasting time,  they said they can locate my booking even I made their booking through their official website as their member. I have received several emails before my journey start, but that come to useless. The staff even don't know what your package include. It will be better for them don't contact customer as things still ruined at the end. The pool inside the suite is dirty and we need to let them clean the pool using half a day and of course you still had to pay for that days room charge. Asking for ice need 1…",10
"Without doubt the worst experience I have ever had at any hotel stay.  The hotel was only a week old and the staff were very friendly, but incredibly ill-equipped to deal with issues.  Each issue stand alone is not the end of the world, but the complete disregard of my queries and after many repeated attempts to speak to management, I never once had the courtesy of a email of phone call. Even twice when I asked for a managers details, they would simply not provide them, rather took my phone and email saying I would be contacted.  The only contact I have had from Marriott Macau was a front desk manager sending a canned response to an automatic survey. Even this was from a generic email, rather than written from the manager himself.  I have tried to give them the benefit of the…",10
"To start this off there are some positives here. The rooms themselves are really nice and the Grand Resort Deck (common to all Galaxy hotels) is amazing for the kids.  But sadly our experience in this hotel was far from great and certainly not the standard we'd expect from a JW Marriott hotel.  The problems were numerous so best to just list them below:  - We arrived early before the 3:00pm check-in time. The reception were unsure what we should do. No advice. Just left sitting in the lobby with our luggage.  - We booked a 'Family Package' that included breakfast for 2 and return ferry tickets for 2. When checking in they had us down for a single King bed room. I'm not sure I class two adults as a family, perhaps this package should be termed as a 'Couple's package'.   - We were…",20
"I've stay at JW marriott Macau at 7-9 June.   It's great room but I want JW marriott improve breakfast and lounge. because I'm waiting queue for breakfast around half hour. It's too many people. when I ate breakfast, It's only tomato juices. ohh It's 5 stars hotel. I didn't see water, I've must to ask staff. I think It's should have more juices. the staff didn't serve coffee or tea. If you want coffee or tea. you must to queue in coffee bar.  I think This hotel worst breakfast.  It's have only cold beverage and coffee in lounge. It's have some sandwich and chocolate. It's not have cocktail or juices. I'm disappoint executive. but your staff was great. they're friendly.",20
Checked in on the 3rd day of the Grand Opening. I booked an Executive Room but it was not available of some odd reasons. Upgraded to Premiere and kept the benefits of the Executive Room.   Pros:-  1. The room is nicely decor with modern elegant touch. Very spacious and clean and with great pool view as well as the whole Galaxy property.  2. Staffs are friendly and polite.   Cons:- 1. A series of disappointing services during throughout my 2 nights stay. Even though I did expect the overall experience will not be the top since it's new.  2. 45 minutes wait for my order and food wasn't cook properly. Miscommunication of the floor and kitchen staff.  3. Didn't deliver the newspaper to my room and had to asked twice to have it delivered 3.5 hours later.  4. Called front desk for the…,20
"This newly opened hotel needs to improve to meet JW Marriott standard. As usual we paid extra for the executive room in our booking. Arriving at the hotel at 3:30pm on a quiet Monday, we did not get our room until 4:20pm. The executive lounge was located on 2/F without any view. Food was fair and choice was limited. After I got my room, I found out that they have many TV channels but not the important one - CNBC. My WIFI connection dropped to almost zero, then I realized that they DON'T have dedicated in-room WIFI. I was using the general public Galaxy Macau WIFI. When I  tried to dine at their restaurants, they told me that our Club Marriott card (preferred dining privilege membership) was NOT honored there, therefore, no discount at all. For the room, the quilt was too thick…",20
"Booked the hotel via their website for the ""unlimited urban escape"" package. The package includes complimentary access to JW kids club but my wife and the kid was denied access to the club just because our name was not on their list. Finally they have managed to find my booking details but my wife was stuck at the reception for almost 45 mins already...  Early check-in, baby crib are not available although requested when booking. The so-called ""welcoming gift"" also no-show.  The only thing good is the breakfast.",10
"I've always had great experiences with marriott and Ritz.  You can see my reviews for jw Marriott Beijing and ritz Kowloon, both amazing properties with great service.    Which is why the sheer horror when I stayed at the new jw in Macau.  Simple things were messed up.  Asked for a king non smoking.  They gave me a twin ' non smoking' which still had cigarette smell.  Non smoking and a freshened smoking room are different!    Asked for wall street journal but they said only Macau and south china morning post.  Ok fine.  The latter.   It never came on both mornings!   Sent two shirts to laundry and clearly ticked 'fold'.  Why wasn't I surprised when it came back on a hanger!  Called them about it and they gave me a shrug over the phone.    Shocking.  Why would Marriott put your…",10
"Location - This hotel is newly opened in late May 2015 within the Galaxy complex.   Reservation - I emailed the hotel and informed them our bed preference prior to our stay as the hotel did not respond to the request I gave to my online booking agent. After over 48 hours, I was told that they could not find my booking. I called the reservation office, gave them my name and confirmation number but still no record was found. The staff said they could not assist me at all and asked me to contact the booking agent. At least, my booking agent was very helpful, gave them exactly the same information I have given and found my reservation and changed my bed preference to double rooms.   Check-in - we arrived at around half 3 and there were 2 groups of guests waiting in front of us. I…",20
